payment_id,order_id,date_sk,method,status,amount
7000005493,1000005493,20250429,GATEWAY,PAID,44460.0
7000005494,1000005494,20241104,CARD,PAID,27036.0
7000005495,1000005495,,CARD,FAILED,43451.1
7000005496,1000005496,20250605,CARD,PAID,40404.0
7000005497,1000005497,20241218,GATEWAY,PAID,15720.0
7000005498,1000005498,,CARD,FAILED,33668.25
7000005499,1000005499,,GATEWAY,FAILED,55405.5
7000005500,1000005500,20240828,CASH,PAID,28459.2
7000005501,1000005501,20241215,CARD,PAID,17242.5
7000005502,1000005502,,CARD,FAILED,18676.35
7000005503,1000005503,20250915,GATEWAY,PAID,14520.0
7000005504,1000005504,20240605,CARD,PAID,37500.0
7000005505,1000005505,20250518,CASH,PAID,16335.0
7000005506,1000005506,20240410,CASH,PAID,110533.5
7000005507,1000005507,20240822,GATEWAY,PAID,44351.1
7000005508,1000005508,20240424,CASH,PAID,32670.0
7000005509,1000005509,20241212,CARD,PAID,54313.88
7000005510,1000005510,20250626,GATEWAY,PAID,30240.0
7000005511,1000005511,20250323,CASH,PAID,17242.5
7000005512,1000005512,20240821,GATEWAY,PAID,14268.0
7000005513,1000005513,20250926,TRANSFER,PAID,17242.5
7000005514,1000005514,20240709,CARD,PAID,49005.0
7000005515,1000005515,20241124,CASH,PAID,119517.75
7000005516,1000005516,20251001,CARD,PAID,19287.0
7000005517,1000005517,20240724,GATEWAY,PAID,78752.85
7000005518,1000005518,20250613,CASH,REFUNDED,31036.5
7000005519,1000005519,20250410,CARD,PAID,28459.2
7000005520,1000005520,20240422,GATEWAY,PAID,87748.8
7000005521,1000005521,20250921,CARD,PAID,47754.75
7000005522,1000005522,20240519,GATEWAY,PAID,79390.2
7000005523,1000005523,20240730,GATEWAY,PAID,15518.25
7000005524,1000005524,20250829,GATEWAY,PAID,20865.0
7000005525,1000005525,20250514,CARD,PAID,29461.08
7000005526,1000005526,20240103,GATEWAY,PAID,14268.0
7000005527,1000005527,20250316,CASH,PAID,53361.0
7000005528,1000005528,20240129,CARD,PAID,15683.7
7000005529,1000005529,,GATEWAY,FAILED,73834.2
7000005530,1000005530,20250109,CARD,PAID,34485.0
7000005531,1000005531,20240201,CASH,PAID,45738.0
7000005532,1000005532,20250301,CARD,PAID,54450.0
7000005533,1000005533,20250226,GATEWAY,PAID,32670.0
7000005534,1000005534,20250829,CARD,PAID,44823.24
7000005535,1000005535,20250522,GATEWAY,PAID,83108.85
7000005536,1000005536,20250821,GATEWAY,PAID,70414.5
7000005537,1000005537,20241121,CASH,PAID,44866.8
7000005538,1000005538,20240922,CARD,PAID,54861.0
7000005539,1000005539,,CARD,PENDING,50457.0
7000005540,1000005540,20240703,GATEWAY,PAID,20257.5
7000005541,1000005541,20241124,CARD,PAID,76641.0
7000005542,1000005542,20250508,GATEWAY,PAID,57410.55
7000005543,1000005543,20250415,TRANSFER,PAID,27588.0
7000005544,1000005544,20250426,GATEWAY,PAID,13968.0
7000005545,1000005545,,CARD,FAILED,12806.64
7000005546,1000005546,20240503,GATEWAY,PAID,25022.4
7000005547,1000005547,20241201,GATEWAY,PAID,38852.7
7000005548,1000005548,20250419,CASH,PAID,34485.0
7000005549,1000005549,20240901,CASH,PAID,15518.25
7000005550,1000005550,,CARD,FAILED,55350.0
7000005551,1000005551,20250915,GATEWAY,PAID,79245.0
7000005552,1000005552,20240703,CASH,PAID,53996.25
7000005553,1000005553,20250808,GATEWAY,PAID,29040.0
7000005554,1000005554,20250225,TRANSFER,PAID,28459.2
7000005555,1000005555,20240314,CASH,PAID,28459.2
7000005556,1000005556,,GATEWAY,FAILED,12961.2
7000005557,1000005557,20240401,CARD,PAID,36474.0
7000005558,1000005558,20240712,CARD,PAID,15841.08
7000005559,1000005559,,CASH,FAILED,13068.0
7000005560,1000005560,20250110,CASH,REFUNDED,35937.0
7000005561,1000005561,20240615,CARD,PAID,13968.0
7000005562,1000005562,20250505,CARD,PAID,17508.3
7000005563,1000005563,,CARD,FAILED,29040.0
7000005564,1000005564,20240220,CARD,PAID,26136.0
7000005565,1000005565,20240612,CARD,REFUNDED,48811.08
7000005566,1000005566,20240528,CARD,PAID,13968.0
7000005567,1000005567,20250808,CASH,PAID,18150.0
7000005568,1000005568,20240108,CARD,PAID,13794.0
7000005569,1000005569,20241114,CARD,PAID,14229.6
7000005570,1000005570,20240718,TRANSFER,PAID,107811.0
7000005571,1000005571,20250419,CARD,PAID,51727.5
7000005572,1000005572,20250930,CASH,PAID,41164.2
7000005573,1000005573,20250403,CARD,PAID,55650.0
7000005574,1000005574,20240420,CARD,PAID,39204.0
7000005575,1000005575,20240315,CASH,PAID,28459.2
7000005576,1000005576,20250330,CARD,PAID,29882.16
7000005577,1000005577,20240801,CARD,PAID,55213.88
7000005578,1000005578,20240709,CARD,PAID,48024.9
7000005579,1000005579,,TRANSFER,FAILED,59532.0
7000005580,1000005580,20250428,CARD,PAID,33870.0
7000005581,1000005581,20241224,CARD,PAID,62254.5
7000005582,1000005582,20241223,CASH,PAID,13068.0
7000005583,1000005583,20240214,CARD,PAID,58399.2
7000005584,1000005584,20250305,GATEWAY,REFUNDED,33444.0
7000005585,1000005585,20240218,GATEWAY,PAID,28923.6
7000005586,1000005586,20241225,CARD,PAID,17787.0
7000005587,1000005587,20240723,CARD,PAID,30492.0
7000005588,1000005588,20240821,CASH,PAID,18676.35
7000005589,1000005589,20241003,CARD,PAID,60257.76
7000005590,1000005590,,CARD,FAILED,28488.0
7000005591,1000005591,20240514,CARD,PAID,44651.1
7000005592,1000005592,20240406,CARD,PAID,35937.0
7000005593,1000005593,20250611,CARD,PAID,57680.7
7000005594,1000005594,20240402,CARD,PAID,56929.05
7000005595,1000005595,20250217,CARD,PAID,18687.0
7000005596,1000005596,20250304,GATEWAY,PAID,13968.0
7000005597,1000005597,20241020,CARD,PAID,17787.0
7000005598,1000005598,20241207,GATEWAY,PAID,56029.05
7000005599,1000005599,20241121,GATEWAY,PAID,19866.75
7000005600,1000005600,20241204,CARD,PAID,74052.0
7000005601,1000005601,20250422,GATEWAY,PAID,13914.6
7000005602,1000005602,20250423,CARD,PAID,18676.35
7000005603,1000005603,20240415,CARD,PAID,19350.0
7000005604,1000005604,20240307,GATEWAY,PAID,53336.4
7000005605,1000005605,20250304,CARD,PAID,42688.8
7000005606,1000005606,20240412,GATEWAY,PAID,13794.0
7000005607,1000005607,,CARD,FAILED,55950.0
7000005608,1000005608,20240417,TRANSFER,PAID,14520.0
7000005609,1000005609,20250129,CASH,PAID,85395.75
7000005610,1000005610,,CARD,FAILED,18442.5
7000005611,1000005611,20241030,CASH,PAID,94743.0
7000005612,1000005612,20250708,GATEWAY,PAID,35803.5
7000005613,1000005613,20250528,GATEWAY,PAID,31755.0
7000005614,1000005614,20240826,CARD,PAID,14483.7
7000005615,1000005615,20240705,CARD,PAID,80697.0
7000005616,1000005616,20250419,CASH,PAID,54613.35
7000005617,1000005617,20250712,GATEWAY,PAID,14994.0
7000005618,1000005618,,CASH,FAILED,98554.5
7000005619,1000005619,20240728,CARD,PAID,60814.2
7000005620,1000005620,20240310,GATEWAY,PAID,51158.4
7000005621,1000005621,20250820,GATEWAY,PAID,40704.0
7000005622,1000005622,20250814,GATEWAY,PAID,92776.35
7000005623,1000005623,20250907,CARD,PAID,24422.4
7000005624,1000005624,20241005,CARD,PAID,25729.2
7000005625,1000005625,20240422,GATEWAY,PAID,19050.0
7000005626,1000005626,20250713,TRANSFER,REFUNDED,49005.0
7000005627,1000005627,20240404,CASH,PAID,84942.0
7000005628,1000005628,20250921,GATEWAY,PAID,61395.0
7000005629,1000005629,20250101,CARD,PAID,73863.24
7000005630,1000005630,20250309,GATEWAY,PAID,16373.4
7000005631,1000005631,20241230,CARD,PAID,44104.5
7000005632,1000005632,20250829,GATEWAY,PAID,81386.7
7000005633,1000005633,20241016,CARD,PAID,32781.0
7000005634,1000005634,,CARD,FAILED,42688.8
7000005635,1000005635,20250610,CARD,PAID,57528.0
7000005636,1000005636,20241208,GATEWAY,PAID,44460.0
7000005637,1000005637,20250629,CARD,PAID,118265.4
7000005638,1000005638,20250521,GATEWAY,PAID,54778.8
7000005639,1000005639,20241123,CASH,PAID,36300.0
7000005640,1000005640,20240131,CASH,PAID,84107.1
7000005641,1000005641,20240721,GATEWAY,PAID,13068.0
7000005642,1000005642,20240913,CARD,PAID,15173.4
7000005643,1000005643,20250816,GATEWAY,PAID,43888.8
7000005644,1000005644,20240312,CARD,PAID,38833.5
7000005645,1000005645,20240517,CARD,PAID,60504.6
7000005646,1000005646,20240325,GATEWAY,PAID,34487.1
7000005647,1000005647,20250505,CARD,PAID,27036.0
7000005648,1000005648,20240728,CARD,PAID,52627.5
7000005649,1000005649,20240421,TRANSFER,PAID,13794.0
7000005650,1000005650,20250808,CARD,PAID,83601.0
7000005651,1000005651,20250811,CARD,PAID,14694.0
7000005652,1000005652,,TRANSFER,FAILED,57208.8
7000005653,1000005653,20250607,CARD,PAID,29403.0
7000005654,1000005654,,CARD,FAILED,38419.92
7000005655,1000005655,20240331,CARD,PAID,29214.0
7000005656,1000005656,20241115,CARD,PAID,14268.0
7000005657,1000005657,20241008,CASH,PAID,34485.0
7000005658,1000005658,20250317,CARD,PAID,88209.0
7000005659,1000005659,20241024,CASH,PAID,32016.6
7000005660,1000005660,20240225,GATEWAY,PAID,78763.5
7000005661,1000005661,20250710,CARD,REFUNDED,52201.5
7000005662,1000005662,20250305,CASH,PAID,34485.0
7000005663,1000005663,20250521,CASH,PAID,86466.6
7000005664,1000005664,20240406,CARD,PAID,14701.5
7000005665,1000005665,,CARD,PENDING,43317.6
7000005666,1000005666,20240722,CARD,PAID,37437.0
7000005667,1000005667,20250406,CASH,PAID,29403.0
7000005668,1000005668,20250907,CARD,PAID,36300.0
7000005669,1000005669,20250323,GATEWAY,PAID,87712.5
7000005670,1000005670,,CARD,FAILED,52998.0
7000005671,1000005671,,CARD,PENDING,32205.12
7000005672,1000005672,20250324,CASH,PAID,26136.0
7000005673,1000005673,20240325,TRANSFER,PAID,28459.2
7000005674,1000005674,20250208,CARD,REFUNDED,51727.5
7000005675,1000005675,20240402,GATEWAY,PAID,14694.0
7000005676,1000005676,20250618,CASH,PAID,49005.0
7000005677,1000005677,20240604,GATEWAY,PAID,80912.7
7000005678,1000005678,20250608,CARD,PAID,67881.0
7000005679,1000005679,20250525,TRANSFER,PAID,69877.5
7000005680,1000005680,20250321,GATEWAY,PAID,28942.8
7000005681,1000005681,20250816,CARD,PAID,41382.0
7000005682,1000005682,20241125,GATEWAY,PAID,54450.0
7000005683,1000005683,20241104,CARD,PAID,14568.0
7000005684,1000005684,20240602,CASH,PAID,48279.0
7000005685,1000005685,20241129,GATEWAY,PAID,55350.0
7000005686,1000005686,20240110,GATEWAY,PAID,39204.0
7000005687,1000005687,20240802,GATEWAY,PAID,29359.2
7000005688,1000005688,20240518,CARD,PAID,13968.0
7000005689,1000005689,20240802,CARD,PAID,47988.6
7000005690,1000005690,,CARD,PENDING,27588.0
7000005691,1000005691,20250113,CASH,PAID,17151.75
7000005692,1000005692,,CARD,FAILED,13794.0
7000005693,1000005693,20240722,CARD,PAID,27036.0
7000005694,1000005694,20240514,CARD,PAID,72926.7
7000005695,1000005695,20240220,CARD,PAID,13068.0
7000005696,1000005696,20241015,CARD,REFUNDED,64614.0
7000005697,1000005697,20241108,GATEWAY,PAID,14994.0
7000005698,1000005698,20250211,CARD,PAID,15841.08
7000005699,1000005699,20250525,CARD,PAID,33144.0
7000005700,1000005700,,GATEWAY,FAILED,59788.2
7000005701,1000005701,20250119,CARD,REFUNDED,45738.0
7000005702,1000005702,20240102,CASH,PAID,18150.0
7000005703,1000005703,20240610,CARD,PAID,13314.6
7000005704,1000005704,20241012,CASH,PAID,12414.6
7000005705,1000005705,20241117,CASH,PAID,78262.8
7000005706,1000005706,20240820,CARD,PAID,53172.0
7000005707,1000005707,,TRANSFER,FAILED,69696.0
7000005708,1000005708,20250320,CARD,PAID,42282.0
7000005709,1000005709,,CARD,FAILED,26813.28
7000005710,1000005710,20250630,GATEWAY,PAID,24722.4
7000005711,1000005711,20241208,CARD,PAID,51727.5
7000005712,1000005712,20240711,GATEWAY,PAID,30240.0
7000005713,1000005713,20250207,GATEWAY,PAID,51003.6
7000005714,1000005714,20250505,GATEWAY,PAID,39319.92
7000005715,1000005715,,CARD,PENDING,43124.4
7000005716,1000005716,20240112,CARD,PAID,83758.62
7000005717,1000005717,20250828,CARD,PAID,57172.5
7000005718,1000005718,,CARD,PENDING,33570.0
7000005719,1000005719,,GATEWAY,PENDING,33870.0
7000005720,1000005720,20241207,CARD,PAID,56555.4
7000005721,1000005721,20250912,CARD,PAID,28459.2
7000005722,1000005722,20241115,CARD,PAID,39349.2
7000005723,1000005723,20240919,CASH,PAID,30346.8
7000005724,1000005724,20240718,CARD,PAID,42688.8
7000005725,1000005725,20241123,GATEWAY,REFUNDED,29659.2
7000005726,1000005726,,CARD,FAILED,44460.0
7000005727,1000005727,20240108,GATEWAY,PAID,43172.4
7000005728,1000005728,20240310,GATEWAY,PAID,50205.0
7000005729,1000005729,20240901,CARD,PAID,27036.0
7000005730,1000005730,20241209,CARD,PAID,38143.8
7000005731,1000005731,20240511,TRANSFER,PAID,39204.0
7000005732,1000005732,,CARD,FAILED,18442.5
7000005733,1000005733,,GATEWAY,FAILED,46323.24
7000005734,1000005734,20240803,GATEWAY,PAID,47845.5
7000005735,1000005735,20240224,CARD,PAID,39204.0
7000005736,1000005736,20240818,CASH,PAID,31305.12
7000005737,1000005737,20250408,CARD,PAID,77367.0
7000005738,1000005738,20240818,CARD,PAID,35929.5
7000005739,1000005739,20250722,CARD,REFUNDED,14694.0
7000005740,1000005740,20250902,CARD,PAID,44460.0
7000005741,1000005741,20250107,GATEWAY,PAID,47601.0
7000005742,1000005742,20250807,CARD,PAID,20176.35
7000005743,1000005743,,CARD,FAILED,40031.4
7000005744,1000005744,20241207,CASH,PAID,32125.5
7000005745,1000005745,20240903,TRANSFER,PAID,51727.5
7000005746,1000005746,20240813,GATEWAY,REFUNDED,28488.0
7000005747,1000005747,20240712,TRANSFER,PAID,73093.68
7000005748,1000005748,20250526,CARD,PAID,109128.45
7000005749,1000005749,20240322,GATEWAY,PAID,33516.6
7000005750,1000005750,20241112,CARD,PAID,27336.0
7000005751,1000005751,,CARD,FAILED,17242.5
7000005752,1000005752,20240913,GATEWAY,PAID,29867.4
7000005753,1000005753,20250406,CASH,PAID,14229.6
7000005754,1000005754,20250308,GATEWAY,PAID,44324.4
7000005755,1000005755,20240810,CARD,PAID,87120.0
7000005756,1000005756,20240408,CARD,PAID,39204.0
7000005757,1000005757,20240528,TRANSFER,PAID,43923.0
7000005758,1000005758,20250627,CASH,PAID,41382.0
7000005759,1000005759,20240702,CASH,PAID,14483.7
7000005760,1000005760,20240226,CARD,PAID,14229.6
7000005761,1000005761,20241213,CARD,PAID,14568.0
7000005762,1000005762,20250105,CARD,PAID,41382.0
7000005763,1000005763,20250407,CARD,PAID,43148.28
7000005764,1000005764,20250724,CARD,PAID,39204.0
7000005765,1000005765,20241125,CASH,PAID,51110.4
7000005766,1000005766,20240607,CARD,PAID,44760.0
7000005767,1000005767,20250903,GATEWAY,PAID,13068.0
7000005768,1000005768,20250328,GATEWAY,PAID,55105.5
7000005769,1000005769,20240104,CARD,REFUNDED,18987.0
7000005770,1000005770,20241028,GATEWAY,PAID,37200.0
7000005771,1000005771,20240118,GATEWAY,PAID,55350.0
7000005772,1000005772,20250907,GATEWAY,PAID,29940.0
7000005773,1000005773,20250212,CARD,PAID,40704.0
7000005774,1000005774,20241124,GATEWAY,PAID,14994.0
7000005775,1000005775,20250720,TRANSFER,PAID,28749.6
7000005776,1000005776,,TRANSFER,PENDING,28459.2
7000005777,1000005777,20250404,CARD,PAID,48642.0
7000005778,1000005778,20250810,CARD,PAID,14520.0
7000005779,1000005779,20240430,CASH,PAID,15246.0
7000005780,1000005780,20250921,CARD,PAID,27036.0
7000005781,1000005781,20240703,GATEWAY,PAID,20557.5
7000005782,1000005782,20241020,CASH,PAID,33359.7
7000005783,1000005783,,CASH,FAILED,26136.0
7000005784,1000005784,20250117,GATEWAY,PAID,15720.0
7000005785,1000005785,20240930,CARD,PAID,28488.0
7000005786,1000005786,20240507,GATEWAY,PAID,15429.6
7000005787,1000005787,20250123,TRANSFER,PAID,13794.0
7000005788,1000005788,20250409,CARD,PAID,30240.0
7000005789,1000005789,20240119,CARD,PAID,76404.0
7000005790,1000005790,20250608,CARD,PAID,15429.6
7000005791,1000005791,20240811,TRANSFER,REFUNDED,14941.08
7000005792,1000005792,20250912,CARD,PAID,15420.0
7000005793,1000005793,20250402,GATEWAY,PAID,90770.25
7000005794,1000005794,20250604,CARD,PAID,39204.0
7000005795,1000005795,20250808,GATEWAY,PAID,54561.0
7000005796,1000005796,20240912,CARD,PAID,33870.0
7000005797,1000005797,20240127,CARD,PAID,44576.16
7000005798,1000005798,20240714,CARD,PAID,47754.75
7000005799,1000005799,20240810,CARD,PAID,40704.0
7000005800,1000005800,20240201,CARD,PAID,46023.24
7000005801,1000005801,20250709,CARD,PAID,26136.0
7000005802,1000005802,20250820,CASH,PAID,35574.0
7000005803,1000005803,20240331,CARD,PAID,109800.0
7000005804,1000005804,20240528,CARD,PAID,18687.0
7000005805,1000005805,20240906,CASH,PAID,41382.0
7000005806,1000005806,20250421,CARD,REFUNDED,13706.64
7000005807,1000005807,20250523,CARD,PAID,29867.4
7000005808,1000005808,20241108,CARD,PAID,35685.0
7000005809,1000005809,20240812,CARD,PAID,28488.0
7000005810,1000005810,20240328,GATEWAY,PAID,39523.2
7000005811,1000005811,,CARD,FAILED,54805.5
7000005812,1000005812,20240608,GATEWAY,PAID,27636.0
7000005813,1000005813,20241111,GATEWAY,REFUNDED,73035.6
7000005814,1000005814,20250616,CARD,PAID,71985.0
7000005815,1000005815,20250315,CARD,PAID,27036.0
7000005816,1000005816,20250615,CARD,PAID,41382.0
7000005817,1000005817,20250331,CARD,PAID,30492.0
7000005818,1000005818,20241204,CARD,PAID,24422.4
7000005819,1000005819,20241128,CARD,PAID,44760.0
7000005820,1000005820,20250717,GATEWAY,PAID,32962.5
7000005821,1000005821,20240324,GATEWAY,PAID,30240.0
7000005822,1000005822,20241026,GATEWAY,PAID,28909.08
7000005823,1000005823,20240325,GATEWAY,PAID,30240.0
7000005824,1000005824,20250731,CARD,PAID,40404.0
7000005825,1000005825,20241120,CARD,PAID,35574.0
7000005826,1000005826,20250211,GATEWAY,PAID,18442.5
7000005827,1000005827,20250418,CARD,PAID,54561.0
7000005828,1000005828,20250415,CARD,PAID,44460.0
7000005829,1000005829,,CASH,PENDING,12414.6
7000005830,1000005830,20240719,CASH,PAID,60475.8
7000005831,1000005831,20240412,CARD,PAID,30782.16
7000005832,1000005832,20240314,CARD,PAID,52687.92
7000005833,1000005833,20240914,GATEWAY,PAID,31546.8
7000005834,1000005834,20240726,GATEWAY,PAID,15972.0
7000005835,1000005835,20240326,GATEWAY,PAID,51929.25
7000005836,1000005836,20250916,CARD,PAID,14268.0
7000005837,1000005837,20241114,CASH,PAID,39204.0
7000005838,1000005838,20250419,CARD,PAID,39204.0
7000005839,1000005839,20250224,CASH,PAID,17242.5
7000005840,1000005840,20250901,GATEWAY,PAID,43560.0
7000005841,1000005841,20250825,CARD,PAID,31036.5
7000005842,1000005842,20240725,CASH,PAID,42688.8
7000005843,1000005843,20250524,CARD,PAID,17242.5
7000005844,1000005844,20250203,CARD,PAID,54261.0
7000005845,1000005845,20240719,CARD,PAID,70024.8
7000005846,1000005846,20240508,GATEWAY,PAID,13068.0
7000005847,1000005847,20241031,CARD,PAID,80803.8
7000005848,1000005848,,CARD,FAILED,54050.7
7000005849,1000005849,20240418,CARD,PAID,62236.35
7000005850,1000005850,20250902,CARD,PAID,75358.8
7000005851,1000005851,20240821,CARD,PAID,40830.0
7000005852,1000005852,20240428,CARD,PAID,53361.0
7000005853,1000005853,20250508,GATEWAY,PAID,29359.2
7000005854,1000005854,20250921,GATEWAY,PAID,88341.78
7000005855,1000005855,20250828,GATEWAY,PAID,43588.8
7000005856,1000005856,20250117,CARD,PAID,61303.2
7000005857,1000005857,20250114,CARD,PAID,53361.0
7000005858,1000005858,20240225,CARD,PAID,30903.0
7000005859,1000005859,20250220,CASH,PAID,42688.8
7000005860,1000005860,20241021,CASH,PAID,74778.0
7000005861,1000005861,20250628,CASH,PAID,17787.0
7000005862,1000005862,,GATEWAY,FAILED,72348.0
7000005863,1000005863,20241001,CARD,PAID,13968.0
7000005864,1000005864,20240420,TRANSFER,PAID,53361.0
7000005865,1000005865,20250108,CASH,PAID,97411.05
7000005866,1000005866,,TRANSFER,FAILED,39204.0
7000005867,1000005867,,CARD,FAILED,33216.6
7000005868,1000005868,20240910,CASH,PAID,13794.0
7000005869,1000005869,20241009,CASH,PAID,38419.92
7000005870,1000005870,20250108,CASH,PAID,13794.0
7000005871,1000005871,,CARD,PENDING,44104.5
7000005872,1000005872,20240721,CARD,PAID,15129.6
7000005873,1000005873,20240608,CARD,PAID,14994.0
7000005874,1000005874,20250607,CARD,PAID,93619.8
7000005875,1000005875,20250213,CARD,PAID,54379.5
7000005876,1000005876,20250702,CASH,PAID,43560.0
7000005877,1000005877,20240318,GATEWAY,PAID,33870.0
7000005878,1000005878,20240916,CASH,PAID,39857.4
7000005879,1000005879,20250706,CASH,PAID,28459.2
7000005880,1000005880,20241121,CARD,PAID,59488.2
7000005881,1000005881,20240627,CARD,PAID,86394.0
7000005882,1000005882,20240926,CASH,PAID,36209.25
7000005883,1000005883,20240923,GATEWAY,PAID,71985.0
7000005884,1000005884,20240410,GATEWAY,PAID,44460.0
7000005885,1000005885,,CARD,FAILED,17535.0
7000005886,1000005886,20240622,CASH,PAID,26862.0
7000005887,1000005887,20240715,CARD,PAID,27336.0
7000005888,1000005888,20250707,GATEWAY,PAID,19350.0
7000005889,1000005889,20250804,GATEWAY,PAID,71985.0
7000005890,1000005890,20240523,CARD,PAID,28459.2
7000005891,1000005891,20240120,CARD,PAID,18966.75
7000005892,1000005892,20240530,CASH,REFUNDED,47916.0
7000005893,1000005893,20250224,CARD,REFUNDED,14520.0
7000005894,1000005894,,CARD,PENDING,29040.0
7000005895,1000005895,20240808,GATEWAY,PAID,31036.5
7000005896,1000005896,20240319,GATEWAY,PAID,27036.0
7000005897,1000005897,20240719,CASH,PAID,105905.25
7000005898,1000005898,20240801,CASH,REFUNDED,54313.88
7000005899,1000005899,20250303,GATEWAY,PAID,50205.0
7000005900,1000005900,20241029,GATEWAY,PAID,49905.0
7000005901,1000005901,20241023,GATEWAY,PAID,43789.5
7000005902,1000005902,20240919,CARD,PAID,67982.4
7000005903,1000005903,20250609,CARD,PAID,35385.0
7000005904,1000005904,20240411,CARD,PAID,60722.4
7000005905,1000005905,20240518,CARD,PAID,15294.0
7000005906,1000005906,20250111,CASH,PAID,41382.0
7000005907,1000005907,20240612,CARD,PAID,75443.1
7000005908,1000005908,,CASH,FAILED,27588.0
7000005909,1000005909,20250512,CARD,PAID,19957.5
7000005910,1000005910,,CARD,FAILED,30492.0
7000005911,1000005911,20250616,CASH,PAID,55495.44
7000005912,1000005912,20241225,CASH,PAID,31218.0
7000005913,1000005913,,CASH,PENDING,32670.0
7000005914,1000005914,20241216,GATEWAY,PAID,38252.7
7000005915,1000005915,20250428,CARD,PAID,19004.62
7000005916,1000005916,20250531,CARD,PAID,48279.0
7000005917,1000005917,20241024,GATEWAY,PAID,69870.0
7000005918,1000005918,20240226,TRANSFER,PAID,53361.0
7000005919,1000005919,20240723,GATEWAY,PAID,37074.0
7000005920,1000005920,20250908,GATEWAY,REFUNDED,15720.0
7000005921,1000005921,20250530,CARD,PAID,77212.2
7000005922,1000005922,20250905,CARD,PAID,51231.0
7000005923,1000005923,20241002,CARD,PAID,46554.75
7000005924,1000005924,,CASH,PENDING,17242.5
7000005925,1000005925,20250115,CARD,PAID,16146.0
7000005926,1000005926,20240908,CASH,PAID,11761.2
7000005927,1000005927,20250806,CASH,PAID,35574.0
7000005928,1000005928,20241215,CASH,PAID,52090.5
7000005929,1000005929,,CARD,FAILED,35685.0
7000005930,1000005930,20250413,CARD,PAID,64759.2
7000005931,1000005931,20240503,CARD,PAID,19287.0
7000005932,1000005932,20250521,CARD,PAID,43923.0
7000005933,1000005933,20250127,CARD,PAID,80368.2
7000005934,1000005934,20250529,CARD,PAID,25613.28
7000005935,1000005935,20250828,TRANSFER,PAID,26136.0
7000005936,1000005936,20241016,CARD,PAID,59643.0
7000005937,1000005937,,CARD,FAILED,15720.0
7000005938,1000005938,20250330,GATEWAY,PAID,15420.0
7000005939,1000005939,20250219,CASH,PAID,87120.0
7000005940,1000005940,20241016,CARD,PAID,40104.0
7000005941,1000005941,20241125,CARD,PAID,37800.0
7000005942,1000005942,20250924,CARD,PAID,34485.0
7000005943,1000005943,20240920,TRANSFER,PAID,52453.5
7000005944,1000005944,20240225,CARD,PAID,31692.0
7000005945,1000005945,20240205,GATEWAY,PAID,66973.5
7000005946,1000005946,20240218,CARD,PAID,31036.5
7000005947,1000005947,20250414,CARD,PAID,29882.16
7000005948,1000005948,20241008,CARD,PAID,18987.0
7000005949,1000005949,20250829,CARD,PAID,34170.0
7000005950,1000005950,20241218,GATEWAY,PAID,31959.33
7000005951,1000005951,,GATEWAY,FAILED,37437.0
7000005952,1000005952,20250711,CARD,PAID,28488.0
7000005953,1000005953,20250128,CARD,PAID,17835.0
7000005954,1000005954,20250405,CASH,PAID,28459.2
7000005955,1000005955,20240127,CARD,PAID,14006.64
7000005956,1000005956,20240810,CARD,PAID,45004.5
7000005957,1000005957,,GATEWAY,FAILED,72919.2
7000005958,1000005958,20240808,CARD,PAID,25613.28
7000005959,1000005959,,CARD,FAILED,75141.0
7000005960,1000005960,20250127,CASH,PAID,35574.0
7000005961,1000005961,20250907,CARD,PAID,45060.0
7000005962,1000005962,20240201,CASH,PAID,81566.1
7000005963,1000005963,20240915,CARD,PAID,62438.1
7000005964,1000005964,20240120,CARD,PAID,24829.2
7000005965,1000005965,20241205,CARD,PAID,70351.5
7000005966,1000005966,20250529,CARD,PAID,30240.0
7000005967,1000005967,20250813,CARD,PAID,69260.4
7000005968,1000005968,20250320,CASH,PAID,29040.0
7000005969,1000005969,20250920,CARD,PAID,14520.0
7000005970,1000005970,20250807,GATEWAY,PAID,40704.0
7000005971,1000005971,20250607,GATEWAY,PAID,40104.0
7000005972,1000005972,20240715,GATEWAY,PAID,27036.0
7000005973,1000005973,20241206,CARD,PAID,19050.0
7000005974,1000005974,20240824,CASH,PAID,11761.2
7000005975,1000005975,20241024,CARD,PAID,29359.2
7000005976,1000005976,20250607,CARD,PAID,57172.5
7000005977,1000005977,20241221,GATEWAY,PAID,44188.8
7000005978,1000005978,20250424,GATEWAY,PAID,58951.2
7000005979,1000005979,20240509,GATEWAY,PAID,33870.0
7000005980,1000005980,20241027,CASH,PAID,35283.6
7000005981,1000005981,20250604,CASH,PAID,24829.2
7000005982,1000005982,20240207,CARD,PAID,17787.0
7000005983,1000005983,20241214,CARD,PAID,42882.0
7000005984,1000005984,20250514,CASH,PAID,48024.9
7000005985,1000005985,20250224,CASH,REFUNDED,12414.6
7000005986,1000005986,20240218,CARD,PAID,61131.3
7000005987,1000005987,20250615,CASH,PAID,112275.9
7000005988,1000005988,,CARD,FAILED,64388.7
7000005989,1000005989,20250305,CASH,PAID,13721.4
7000005990,1000005990,20240811,TRANSFER,PAID,17242.5
7000005991,1000005991,20250208,GATEWAY,PAID,38852.7
7000005992,1000005992,20250201,CARD,PAID,19565.7
7000005993,1000005993,,GATEWAY,FAILED,40104.0
7000005994,1000005994,20240922,CASH,PAID,13068.0
