nps_id,date_sk,channel_sk,customer_id,score,is_detractor,is_passive,is_promoter,comment
13000000889,20240621,2,501,4,1,0,0,Atención muy buena
13000000890,20240331,1,1358,9,0,0,1,Volvería a comprar
13000000891,20250822,1,1325,6,1,0,0,Entrega rápida y producto excelente
13000000892,20241226,2,960,10,0,0,1,Muy conforme con la calidad
13000000893,20240721,2,637,6,1,0,0,Volvería a comprar
13000000894,20240330,1,956,2,1,0,0,Muy conforme con la calidad
13000000895,20250404,1,533,7,0,1,0,Podría mejorar el empaque
13000000896,20250702,2,1495,6,1,0,0,Volvería a comprar
13000000897,20250514,1,1025,8,0,1,0,Podría mejorar el empaque
13000000898,20240910,2,1176,10,0,0,1,Podría mejorar el empaque
13000000899,20240328,1,803,8,0,1,0,Atención muy buena
13000000900,20240608,2,725,6,1,0,0,Entrega rápida y producto excelente
13000000901,20250630,2,938,9,0,0,1,Entrega rápida y producto excelente
13000000902,20240911,2,1031,8,0,1,0,Podría mejorar el empaque
13000000903,20241106,2,696,1,1,0,0,Atención muy buena
13000000904,20250805,2,237,3,1,0,0,
13000000905,20250214,2,1053,10,0,0,1,Entrega rápida y producto excelente
13000000906,20250405,2,308,6,1,0,0,Volvería a comprar
13000000907,20250918,2,672,8,0,1,0,Tardó un poco más de lo esperado
13000000908,20250722,1,1147,8,0,1,0,Entrega rápida y producto excelente
13000000909,20250612,1,1238,7,0,1,0,Todo perfecto
13000000910,20250411,1,460,8,0,1,0,Podría mejorar el empaque
13000000911,20240218,1,906,10,0,0,1,Podría mejorar el empaque
13000000912,20240119,2,825,8,0,1,0,Tardó un poco más de lo esperado
13000000913,20250509,1,1095,8,0,1,0,
13000000914,20250219,1,435,10,0,0,1,Todo perfecto
13000000915,20250222,1,585,8,0,1,0,
13000000916,20240904,1,281,9,0,0,1,Tardó un poco más de lo esperado
13000000917,20250821,1,82,6,1,0,0,
13000000918,20240503,2,329,10,0,0,1,Muy conforme con la calidad
13000000919,20241219,2,415,7,0,1,0,
13000000920,20240306,2,1135,4,1,0,0,
13000000921,20240506,2,1021,4,1,0,0,Volvería a comprar
13000000922,20251010,2,160,4,1,0,0,
13000000923,20250118,2,434,7,0,1,0,Tardó un poco más de lo esperado
13000000924,20241122,1,357,4,1,0,0,Muy conforme con la calidad
13000000925,20250412,2,1285,7,0,1,0,Todo perfecto
13000000926,20250217,2,229,7,0,1,0,Muy conforme con la calidad
13000000927,20240608,2,420,9,0,0,1,
13000000928,20241220,1,2,8,0,1,0,Tardó un poco más de lo esperado
13000000929,20240803,2,47,10,0,0,1,Todo perfecto
13000000930,20250501,2,1163,6,1,0,0,Tardó un poco más de lo esperado
13000000931,20250731,2,1423,9,0,0,1,Entrega rápida y producto excelente
13000000932,20240813,2,615,4,1,0,0,Todo perfecto
13000000933,20251012,2,1149,7,0,1,0,Muy conforme con la calidad
13000000934,20240928,2,628,8,0,1,0,Muy conforme con la calidad
13000000935,20250109,2,1247,5,1,0,0,Volvería a comprar
13000000936,20250620,2,458,9,0,0,1,Tardó un poco más de lo esperado
13000000937,20250605,1,95,10,0,0,1,Entrega rápida y producto excelente
13000000938,20240227,2,1002,7,0,1,0,Atención muy buena
13000000939,20250223,1,488,1,1,0,0,Podría mejorar el empaque
13000000940,20250805,1,851,4,1,0,0,Volvería a comprar
13000000941,20250301,1,509,7,0,1,0,Entrega rápida y producto excelente
13000000942,20250319,2,888,10,0,0,1,Muy conforme con la calidad
13000000943,20240619,1,1268,9,0,0,1,Atención muy buena
13000000944,20240815,1,507,9,0,0,1,Muy conforme con la calidad
13000000945,20250605,1,387,10,0,0,1,Tardó un poco más de lo esperado
13000000946,20241114,2,670,2,1,0,0,Tardó un poco más de lo esperado
13000000947,20250726,2,186,9,0,0,1,
13000000948,20240729,2,1235,9,0,0,1,Podría mejorar el empaque
13000000949,20240808,2,418,10,0,0,1,Muy conforme con la calidad
13000000950,20240722,2,196,6,1,0,0,Volvería a comprar
13000000951,20240322,2,304,10,0,0,1,
13000000952,20241230,1,1434,9,0,0,1,
13000000953,20250522,1,453,10,0,0,1,Volvería a comprar
13000000954,20240823,1,1040,4,1,0,0,Tardó un poco más de lo esperado
13000000955,20250516,2,107,10,0,0,1,Atención muy buena
13000000956,20250319,1,887,8,0,1,0,Muy conforme con la calidad
13000000957,20250426,2,837,10,0,0,1,
13000000958,20250513,2,1327,9,0,0,1,Todo perfecto
13000000959,20240417,2,836,9,0,0,1,Podría mejorar el empaque
13000000960,20250525,2,1413,8,0,1,0,Podría mejorar el empaque
13000000961,20240304,1,621,9,0,0,1,Atención muy buena
13000000962,20240831,2,947,6,1,0,0,
13000000963,20240130,2,1015,8,0,1,0,Entrega rápida y producto excelente
13000000964,20250625,1,458,9,0,0,1,Muy conforme con la calidad
13000000965,20250818,2,1462,9,0,0,1,
13000000966,20241009,1,289,3,1,0,0,Todo perfecto
13000000967,20240304,1,1318,0,1,0,0,Podría mejorar el empaque
13000000968,20240220,1,720,6,1,0,0,Todo perfecto
13000000969,20241025,1,350,7,0,1,0,Entrega rápida y producto excelente
13000000970,20240218,2,1276,8,0,1,0,Volvería a comprar
13000000971,20250217,1,1141,10,0,0,1,
13000000972,20250415,1,640,10,0,0,1,
13000000973,20250907,1,8,8,0,1,0,Todo perfecto
13000000974,20250126,1,666,8,0,1,0,
13000000975,20241026,2,1451,10,0,0,1,Podría mejorar el empaque
13000000976,20250417,2,384,6,1,0,0,Muy conforme con la calidad
13000000977,20241013,2,1130,10,0,0,1,Atención muy buena
13000000978,20240413,2,547,8,0,1,0,Entrega rápida y producto excelente
13000000979,20250526,2,1228,10,0,0,1,Tardó un poco más de lo esperado
13000000980,20250909,2,1209,9,0,0,1,Todo perfecto
13000000981,20250425,2,1489,9,0,0,1,Entrega rápida y producto excelente
13000000982,20250311,2,4,10,0,0,1,Todo perfecto
13000000983,20240813,2,760,9,0,0,1,Atención muy buena
13000000984,20240606,2,286,9,0,0,1,Entrega rápida y producto excelente
13000000985,20250220,2,951,10,0,0,1,Atención muy buena
13000000986,20250807,1,487,10,0,0,1,Atención muy buena
13000000987,20240210,1,1218,2,1,0,0,Atención muy buena
13000000988,20250714,2,522,5,1,0,0,Entrega rápida y producto excelente
13000000989,20250303,2,468,8,0,1,0,Podría mejorar el empaque
13000000990,20240601,1,703,10,0,0,1,Entrega rápida y producto excelente
13000000991,20241226,2,1000,9,0,0,1,Atención muy buena
13000000992,20250418,1,137,10,0,0,1,
13000000993,20241030,1,168,9,0,0,1,
13000000994,20241123,1,452,10,0,0,1,
13000000995,20250117,1,1210,2,1,0,0,Tardó un poco más de lo esperado
13000000996,20250723,1,599,10,0,0,1,Podría mejorar el empaque
13000000997,20250616,2,734,10,0,0,1,Tardó un poco más de lo esperado
13000000998,20250904,1,27,9,0,0,1,Atención muy buena
13000000999,20240528,2,1186,10,0,0,1,Tardó un poco más de lo esperado
13000001000,20250621,1,1227,5,1,0,0,Entrega rápida y producto excelente
13000001001,20240722,1,1338,9,0,0,1,Muy conforme con la calidad
13000001002,20250629,1,1275,7,0,1,0,Entrega rápida y producto excelente
13000001003,20250319,2,934,6,1,0,0,Todo perfecto
13000001004,20240706,1,883,10,0,0,1,Tardó un poco más de lo esperado
13000001005,20241115,2,624,8,0,1,0,
13000001006,20250810,2,1272,7,0,1,0,Podría mejorar el empaque
13000001007,20250105,1,746,10,0,0,1,
13000001008,20240511,2,858,8,0,1,0,Tardó un poco más de lo esperado
13000001009,20250620,2,393,10,0,0,1,Volvería a comprar
13000001010,20240707,2,990,10,0,0,1,Entrega rápida y producto excelente
13000001011,20241111,2,769,7,0,1,0,Volvería a comprar
13000001012,20240927,2,496,2,1,0,0,Muy conforme con la calidad
13000001013,20240223,2,401,7,0,1,0,Tardó un poco más de lo esperado
13000001014,20240509,2,1042,10,0,0,1,Todo perfecto
13000001015,20240915,1,1101,6,1,0,0,
13000001016,20241029,2,15,9,0,0,1,
13000001017,20240508,2,748,7,0,1,0,Podría mejorar el empaque
13000001018,20251007,2,825,10,0,0,1,Atención muy buena
13000001019,20250531,1,957,7,0,1,0,Entrega rápida y producto excelente
13000001020,20250121,2,528,3,1,0,0,Tardó un poco más de lo esperado
13000001021,20250115,2,1422,1,1,0,0,Volvería a comprar
13000001022,20251010,2,71,5,1,0,0,Entrega rápida y producto excelente
13000001023,20240808,1,1375,5,1,0,0,Tardó un poco más de lo esperado
13000001024,20241221,1,504,9,0,0,1,Entrega rápida y producto excelente
13000001025,20240420,1,1257,8,0,1,0,Podría mejorar el empaque
13000001026,20240820,1,1165,2,1,0,0,Muy conforme con la calidad
13000001027,20250410,2,39,8,0,1,0,Tardó un poco más de lo esperado
13000001028,20241223,1,102,3,1,0,0,Muy conforme con la calidad
13000001029,20250917,2,863,7,0,1,0,
13000001030,20240512,2,494,3,1,0,0,Entrega rápida y producto excelente
13000001031,20250418,2,1132,5,1,0,0,Muy conforme con la calidad
13000001032,20240513,2,723,9,0,0,1,Volvería a comprar
13000001033,20240202,1,280,9,0,0,1,Podría mejorar el empaque
13000001034,20250617,2,765,8,0,1,0,Todo perfecto
13000001035,20240603,2,778,1,1,0,0,Todo perfecto
13000001036,20240626,2,428,8,0,1,0,Podría mejorar el empaque
13000001037,20240204,1,559,7,0,1,0,Podría mejorar el empaque
13000001038,20240326,1,1318,10,0,0,1,Podría mejorar el empaque
13000001039,20250215,2,1451,6,1,0,0,Atención muy buena
13000001040,20240224,2,994,4,1,0,0,Todo perfecto
13000001041,20240426,2,311,5,1,0,0,Atención muy buena
13000001042,20250812,2,282,8,0,1,0,Atención muy buena
13000001043,20241006,1,94,9,0,0,1,Todo perfecto
13000001044,20240325,2,1359,9,0,0,1,Muy conforme con la calidad
13000001045,20241219,1,1400,8,0,1,0,
13000001046,20240224,1,244,7,0,1,0,Todo perfecto
13000001047,20251009,2,295,8,0,1,0,Muy conforme con la calidad
13000001048,20241111,2,731,1,1,0,0,
13000001049,20250419,1,1191,7,0,1,0,Tardó un poco más de lo esperado
13000001050,20250309,2,1104,8,0,1,0,Atención muy buena
13000001051,20250711,1,489,7,0,1,0,Volvería a comprar
13000001052,20250827,1,1096,7,0,1,0,Muy conforme con la calidad
13000001053,20250315,2,1253,1,1,0,0,Volvería a comprar
13000001054,20240826,2,987,8,0,1,0,
13000001055,20240316,2,43,8,0,1,0,Todo perfecto
13000001056,20250718,2,268,9,0,0,1,Podría mejorar el empaque
13000001057,20240828,2,1045,9,0,0,1,Tardó un poco más de lo esperado
13000001058,20240815,2,1410,4,1,0,0,
13000001059,20241116,2,859,10,0,0,1,Atención muy buena
13000001060,20240707,2,353,7,0,1,0,Entrega rápida y producto excelente
13000001061,20241101,1,350,10,0,0,1,Volvería a comprar
13000001062,20240224,1,663,3,1,0,0,
13000001063,20240301,2,601,7,0,1,0,Muy conforme con la calidad
13000001064,20241031,2,468,6,1,0,0,Volvería a comprar
13000001065,20250817,1,975,10,0,0,1,Tardó un poco más de lo esperado
13000001066,20250615,1,1041,10,0,0,1,Muy conforme con la calidad
13000001067,20250717,1,439,6,1,0,0,Atención muy buena
13000001068,20250509,2,1120,8,0,1,0,Volvería a comprar
13000001069,20241228,2,948,9,0,0,1,
13000001070,20250911,1,1090,7,0,1,0,Muy conforme con la calidad
13000001071,20250819,2,771,0,1,0,0,Muy conforme con la calidad
13000001072,20241224,1,1337,7,0,1,0,Muy conforme con la calidad
13000001073,20241022,1,1269,5,1,0,0,Podría mejorar el empaque
13000001074,20250713,2,1052,10,0,0,1,Entrega rápida y producto excelente
13000001075,20250501,2,628,5,1,0,0,Podría mejorar el empaque
13000001076,20250424,1,589,8,0,1,0,Podría mejorar el empaque
13000001077,20250709,2,326,0,1,0,0,
13000001078,20250222,2,1463,9,0,0,1,Volvería a comprar
13000001079,20250707,1,1131,3,1,0,0,Todo perfecto
13000001080,20241020,2,688,10,0,0,1,Todo perfecto
13000001081,20250220,2,1135,6,1,0,0,Todo perfecto
13000001082,20250304,1,516,8,0,1,0,Entrega rápida y producto excelente
13000001083,20250824,1,1019,4,1,0,0,Atención muy buena
13000001084,20250603,2,1009,4,1,0,0,
13000001085,20250517,1,1015,9,0,0,1,Todo perfecto
13000001086,20250605,2,234,9,0,0,1,
13000001087,20240729,2,699,3,1,0,0,Muy conforme con la calidad
13000001088,20240514,1,807,2,1,0,0,Entrega rápida y producto excelente
13000001089,20240714,1,945,9,0,0,1,Podría mejorar el empaque
13000001090,20250414,2,264,7,0,1,0,Atención muy buena
13000001091,20241128,1,405,7,0,1,0,Tardó un poco más de lo esperado
13000001092,20250531,2,549,7,0,1,0,
13000001093,20240714,2,365,4,1,0,0,Atención muy buena
13000001094,20250715,2,1208,5,1,0,0,Podría mejorar el empaque
13000001095,20241228,2,1005,9,0,0,1,Entrega rápida y producto excelente
13000001096,20240709,2,1437,5,1,0,0,Todo perfecto
13000001097,20240923,2,396,9,0,0,1,Todo perfecto
13000001098,20250103,2,711,2,1,0,0,Entrega rápida y producto excelente
13000001099,20250622,2,497,9,0,0,1,Atención muy buena
13000001100,20240120,2,37,10,0,0,1,Muy conforme con la calidad
13000001101,20240828,2,380,8,0,1,0,Entrega rápida y producto excelente
13000001102,20250828,1,535,5,1,0,0,Muy conforme con la calidad
13000001103,20240623,1,651,8,0,1,0,Volvería a comprar
13000001104,20241023,2,1085,9,0,0,1,Entrega rápida y producto excelente
13000001105,20241207,1,1238,8,0,1,0,Muy conforme con la calidad
13000001106,20250820,2,184,6,1,0,0,Muy conforme con la calidad
13000001107,20250929,1,498,7,0,1,0,Entrega rápida y producto excelente
13000001108,20240907,1,1117,7,0,1,0,Atención muy buena
13000001109,20250812,2,469,10,0,0,1,Podría mejorar el empaque
13000001110,20240804,2,815,5,1,0,0,Entrega rápida y producto excelente
13000001111,20240820,1,282,10,0,0,1,Tardó un poco más de lo esperado
13000001112,20250101,1,335,9,0,0,1,
13000001113,20250117,2,261,6,1,0,0,Todo perfecto
13000001114,20250126,1,540,7,0,1,0,
13000001115,20241019,2,989,6,1,0,0,Atención muy buena
13000001116,20250808,2,354,9,0,0,1,Atención muy buena
13000001117,20250529,2,487,1,1,0,0,
13000001118,20240905,1,553,9,0,0,1,Podría mejorar el empaque
13000001119,20250506,1,1111,7,0,1,0,Podría mejorar el empaque
13000001120,20240731,2,293,1,1,0,0,Volvería a comprar
13000001121,20250310,2,814,7,0,1,0,Volvería a comprar
13000001122,20240220,1,444,7,0,1,0,Todo perfecto
13000001123,20250707,1,69,8,0,1,0,Volvería a comprar
13000001124,20250315,2,1074,8,0,1,0,Entrega rápida y producto excelente
13000001125,20240620,1,121,3,1,0,0,Entrega rápida y producto excelente
13000001126,20250102,1,1418,3,1,0,0,Podría mejorar el empaque
13000001127,20250311,1,1317,4,1,0,0,Entrega rápida y producto excelente
13000001128,20240808,2,317,8,0,1,0,
13000001129,20250622,1,1159,9,0,0,1,Muy conforme con la calidad
13000001130,20250727,2,876,9,0,0,1,Podría mejorar el empaque
13000001131,20250415,1,159,8,0,1,0,Atención muy buena
13000001132,20240514,1,1246,8,0,1,0,Entrega rápida y producto excelente
13000001133,20241215,2,831,9,0,0,1,Todo perfecto
13000001134,20250110,1,14,9,0,0,1,
13000001135,20241114,1,52,8,0,1,0,Tardó un poco más de lo esperado
13000001136,20240530,2,63,0,1,0,0,
13000001137,20240725,1,714,7,0,1,0,Entrega rápida y producto excelente
13000001138,20240830,1,276,9,0,0,1,Atención muy buena
13000001139,20240406,1,165,7,0,1,0,Muy conforme con la calidad
13000001140,20240305,2,361,7,0,1,0,Podría mejorar el empaque
13000001141,20240707,2,1339,8,0,1,0,Podría mejorar el empaque
13000001142,20240120,1,56,9,0,0,1,Muy conforme con la calidad
13000001143,20250927,1,665,2,1,0,0,Entrega rápida y producto excelente
13000001144,20240516,2,1475,10,0,0,1,Todo perfecto
13000001145,20250328,2,1356,7,0,1,0,Atención muy buena
13000001146,20241027,1,142,8,0,1,0,
13000001147,20250904,1,466,8,0,1,0,Podría mejorar el empaque
13000001148,20241112,2,1169,7,0,1,0,Tardó un poco más de lo esperado
13000001149,20250110,2,634,9,0,0,1,Tardó un poco más de lo esperado
13000001150,20240109,1,209,9,0,0,1,Muy conforme con la calidad
13000001151,20241210,2,1157,9,0,0,1,Podría mejorar el empaque
13000001152,20250227,2,1258,8,0,1,0,Podría mejorar el empaque
13000001153,20240404,2,663,0,1,0,0,Todo perfecto
13000001154,20240430,2,785,8,0,1,0,Tardó un poco más de lo esperado
13000001155,20241229,1,267,8,0,1,0,Todo perfecto
13000001156,20251001,2,655,6,1,0,0,Entrega rápida y producto excelente
13000001157,20241215,2,757,7,0,1,0,Atención muy buena
13000001158,20250801,2,1329,9,0,0,1,Atención muy buena
13000001159,20250520,2,542,10,0,0,1,Muy conforme con la calidad
13000001160,20240216,1,316,8,0,1,0,Podría mejorar el empaque
13000001161,20250724,2,398,1,1,0,0,
13000001162,20250620,2,964,8,0,1,0,Entrega rápida y producto excelente
13000001163,20241116,1,854,10,0,0,1,Volvería a comprar
13000001164,20240421,1,1065,7,0,1,0,Atención muy buena
13000001165,20240901,2,359,9,0,0,1,Muy conforme con la calidad
13000001166,20240430,2,174,4,1,0,0,Volvería a comprar
13000001167,20250101,2,1333,9,0,0,1,Podría mejorar el empaque
13000001168,20240522,1,901,0,1,0,0,
13000001169,20240429,2,977,10,0,0,1,Podría mejorar el empaque
13000001170,20250524,2,757,7,0,1,0,Atención muy buena
13000001171,20241019,2,1029,9,0,0,1,
13000001172,20250320,2,904,8,0,1,0,Muy conforme con la calidad
13000001173,20250524,2,716,5,1,0,0,
13000001174,20250210,1,1463,8,0,1,0,
13000001175,20250203,1,800,9,0,0,1,Tardó un poco más de lo esperado
13000001176,20250203,1,1366,8,0,1,0,
13000001177,20240927,2,1009,8,0,1,0,Entrega rápida y producto excelente
13000001178,20250916,1,487,8,0,1,0,Podría mejorar el empaque
13000001179,20240605,2,970,9,0,0,1,Todo perfecto
13000001180,20240928,2,1127,10,0,0,1,
13000001181,20240930,2,22,6,1,0,0,Atención muy buena
13000001182,20241212,2,1401,9,0,0,1,Todo perfecto
13000001183,20240409,1,571,10,0,0,1,Muy conforme con la calidad
13000001184,20240416,2,1061,7,0,1,0,Podría mejorar el empaque
13000001185,20250311,2,143,8,0,1,0,Muy conforme con la calidad
13000001186,20250725,2,712,1,1,0,0,
13000001187,20250418,2,649,6,1,0,0,
13000001188,20250526,2,317,8,0,1,0,Volvería a comprar
13000001189,20250513,1,16,7,0,1,0,Atención muy buena
13000001190,20241201,1,175,9,0,0,1,Muy conforme con la calidad
13000001191,20240730,1,694,5,1,0,0,
13000001192,20240819,2,1377,9,0,0,1,Muy conforme con la calidad
13000001193,20240311,1,653,5,1,0,0,Todo perfecto
13000001194,20250117,2,1328,8,0,1,0,Todo perfecto
13000001195,20250210,2,850,8,0,1,0,
13000001196,20240325,1,1043,10,0,0,1,Muy conforme con la calidad
13000001197,20240608,1,120,9,0,0,1,Tardó un poco más de lo esperado
13000001198,20240625,2,374,1,1,0,0,Podría mejorar el empaque
13000001199,20250523,1,1023,10,0,0,1,Entrega rápida y producto excelente
13000001200,20240829,2,1435,4,1,0,0,Muy conforme con la calidad
13000001201,20240501,1,1022,4,1,0,0,Volvería a comprar
13000001202,20250427,1,397,5,1,0,0,Atención muy buena
13000001203,20250226,2,539,1,1,0,0,Tardó un poco más de lo esperado
13000001204,20240428,1,662,7,0,1,0,Podría mejorar el empaque
13000001205,20250208,1,413,7,0,1,0,Podría mejorar el empaque
13000001206,20240925,2,978,7,0,1,0,
13000001207,20240310,2,94,8,0,1,0,Todo perfecto
13000001208,20250112,1,593,9,0,0,1,Volvería a comprar
13000001209,20251009,2,3,10,0,0,1,Podría mejorar el empaque
13000001210,20240301,2,986,9,0,0,1,Muy conforme con la calidad
13000001211,20250722,2,1097,5,1,0,0,Tardó un poco más de lo esperado
13000001212,20240208,1,1298,8,0,1,0,Podría mejorar el empaque
13000001213,20240225,1,968,0,1,0,0,
13000001214,20240208,1,256,10,0,0,1,Entrega rápida y producto excelente
13000001215,20250624,1,165,7,0,1,0,Podría mejorar el empaque
13000001216,20240409,1,74,8,0,1,0,Volvería a comprar
13000001217,20240628,2,610,9,0,0,1,Entrega rápida y producto excelente
13000001218,20240705,2,1181,8,0,1,0,Atención muy buena
13000001219,20250720,2,1198,7,0,1,0,
13000001220,20251006,1,383,9,0,0,1,Tardó un poco más de lo esperado
13000001221,20241220,2,327,4,1,0,0,Tardó un poco más de lo esperado
13000001222,20250523,2,1118,3,1,0,0,Muy conforme con la calidad
13000001223,20240911,1,1093,5,1,0,0,Muy conforme con la calidad
13000001224,20250713,2,348,10,0,0,1,Podría mejorar el empaque
13000001225,20250407,2,988,9,0,0,1,Tardó un poco más de lo esperado
13000001226,20240708,2,1242,8,0,1,0,Atención muy buena
13000001227,20240219,1,645,8,0,1,0,
13000001228,20240221,2,1068,7,0,1,0,Volvería a comprar
13000001229,20250625,2,523,9,0,0,1,Atención muy buena
13000001230,20240208,2,624,0,1,0,0,Muy conforme con la calidad
13000001231,20240418,1,705,6,1,0,0,Muy conforme con la calidad
13000001232,20250117,1,12,3,1,0,0,Entrega rápida y producto excelente
13000001233,20250409,2,748,9,0,0,1,
13000001234,20240320,1,922,9,0,0,1,
13000001235,20250222,1,637,7,0,1,0,Muy conforme con la calidad
13000001236,20250224,1,1225,8,0,1,0,Tardó un poco más de lo esperado
13000001237,20240115,1,1336,3,1,0,0,Tardó un poco más de lo esperado
13000001238,20250128,2,1006,6,1,0,0,Volvería a comprar
13000001239,20241013,2,717,9,0,0,1,Tardó un poco más de lo esperado
13000001240,20250429,2,1117,5,1,0,0,Entrega rápida y producto excelente
13000001241,20250905,2,547,7,0,1,0,Todo perfecto
13000001242,20240406,1,1073,6,1,0,0,
13000001243,20250903,1,611,9,0,0,1,Tardó un poco más de lo esperado
13000001244,20250301,1,1315,7,0,1,0,Muy conforme con la calidad
13000001245,20250408,1,881,10,0,0,1,Todo perfecto
13000001246,20240916,2,475,7,0,1,0,Tardó un poco más de lo esperado
13000001247,20250429,2,1015,5,1,0,0,Muy conforme con la calidad
13000001248,20240611,1,574,7,0,1,0,Entrega rápida y producto excelente
13000001249,20240425,2,71,9,0,0,1,
13000001250,20250926,1,737,9,0,0,1,Muy conforme con la calidad
13000001251,20241213,1,1060,4,1,0,0,Atención muy buena
13000001252,20240414,1,1145,8,0,1,0,Atención muy buena
13000001253,20240727,2,1256,10,0,0,1,Todo perfecto
13000001254,20250706,1,1063,9,0,0,1,Tardó un poco más de lo esperado
13000001255,20250212,2,551,0,1,0,0,Volvería a comprar
13000001256,20250111,1,248,5,1,0,0,Volvería a comprar
13000001257,20240630,2,831,6,1,0,0,
13000001258,20240417,1,968,10,0,0,1,Entrega rápida y producto excelente
13000001259,20240419,2,1010,3,1,0,0,Todo perfecto
13000001260,20240331,1,509,10,0,0,1,Tardó un poco más de lo esperado
13000001261,20250224,1,767,8,0,1,0,Podría mejorar el empaque
13000001262,20250305,2,795,8,0,1,0,Podría mejorar el empaque
13000001263,20250312,2,712,8,0,1,0,
13000001264,20240528,2,273,9,0,0,1,Entrega rápida y producto excelente
13000001265,20240713,2,818,6,1,0,0,Todo perfecto
13000001266,20240311,1,513,6,1,0,0,
13000001267,20240524,1,1026,10,0,0,1,Todo perfecto
13000001268,20250524,1,1347,8,0,1,0,
13000001269,20240310,2,258,2,1,0,0,Entrega rápida y producto excelente
13000001270,20250401,2,1010,10,0,0,1,Atención muy buena
13000001271,20241007,1,220,7,0,1,0,Tardó un poco más de lo esperado
13000001272,20250220,2,1048,8,0,1,0,Volvería a comprar
13000001273,20240224,2,1300,8,0,1,0,
13000001274,20250407,1,262,8,0,1,0,Volvería a comprar
13000001275,20240728,1,1141,10,0,0,1,Volvería a comprar
13000001276,20240124,1,1234,8,0,1,0,Tardó un poco más de lo esperado
13000001277,20241226,2,554,8,0,1,0,Volvería a comprar
13000001278,20240523,2,730,9,0,0,1,Entrega rápida y producto excelente
13000001279,20240415,1,578,9,0,0,1,Podría mejorar el empaque
13000001280,20250929,2,1133,8,0,1,0,Todo perfecto
13000001281,20250225,2,272,9,0,0,1,Muy conforme con la calidad
13000001282,20240501,2,705,7,0,1,0,Todo perfecto
13000001283,20250719,1,1304,3,1,0,0,Volvería a comprar
13000001284,20240609,1,1274,5,1,0,0,Podría mejorar el empaque
13000001285,20250725,2,38,1,1,0,0,Volvería a comprar
13000001286,20241129,1,1037,1,1,0,0,Atención muy buena
13000001287,20250702,2,1438,10,0,0,1,Tardó un poco más de lo esperado
13000001288,20241214,2,621,9,0,0,1,
13000001289,20250603,2,177,7,0,1,0,Todo perfecto
13000001290,20240206,1,1116,6,1,0,0,Atención muy buena
13000001291,20240228,1,537,6,1,0,0,Muy conforme con la calidad
13000001292,20250321,1,233,10,0,0,1,Todo perfecto
13000001293,20250520,2,358,9,0,0,1,Tardó un poco más de lo esperado
13000001294,20240922,2,544,6,1,0,0,Atención muy buena
13000001295,20250119,1,694,7,0,1,0,Muy conforme con la calidad
13000001296,20250630,1,1267,6,1,0,0,
13000001297,20241215,2,491,10,0,0,1,
13000001298,20250620,2,536,10,0,0,1,Volvería a comprar
13000001299,20240923,2,403,6,1,0,0,Podría mejorar el empaque
13000001300,20250809,2,856,9,0,0,1,Volvería a comprar
13000001301,20240219,1,184,7,0,1,0,Todo perfecto
13000001302,20240114,2,349,10,0,0,1,Todo perfecto
13000001303,20241207,2,356,4,1,0,0,Atención muy buena
13000001304,20241106,1,818,8,0,1,0,Podría mejorar el empaque
13000001305,20240912,1,1251,4,1,0,0,Todo perfecto
13000001306,20251002,1,85,8,0,1,0,Tardó un poco más de lo esperado
13000001307,20250122,2,255,10,0,0,1,Podría mejorar el empaque
13000001308,20250330,1,929,8,0,1,0,Entrega rápida y producto excelente
13000001309,20240925,1,541,6,1,0,0,Muy conforme con la calidad
13000001310,20250830,1,116,4,1,0,0,
13000001311,20250411,2,402,8,0,1,0,Todo perfecto
13000001312,20240429,1,922,3,1,0,0,Entrega rápida y producto excelente
13000001313,20240223,1,1484,6,1,0,0,
13000001314,20240815,2,986,1,1,0,0,Muy conforme con la calidad
13000001315,20241225,2,155,6,1,0,0,Entrega rápida y producto excelente
13000001316,20240611,2,138,7,0,1,0,Tardó un poco más de lo esperado
13000001317,20240122,2,556,9,0,0,1,
13000001318,20250930,2,401,6,1,0,0,
13000001319,20250902,1,267,0,1,0,0,Muy conforme con la calidad
13000001320,20240817,2,776,6,1,0,0,
13000001321,20250305,2,186,7,0,1,0,
13000001322,20240210,2,1330,0,1,0,0,Muy conforme con la calidad
13000001323,20240126,2,32,9,0,0,1,Muy conforme con la calidad
13000001324,20241029,2,7,6,1,0,0,Tardó un poco más de lo esperado
13000001325,20240128,2,358,9,0,0,1,Muy conforme con la calidad
13000001326,20240311,2,129,0,1,0,0,
13000001327,20250623,1,829,7,0,1,0,Atención muy buena
13000001328,20240809,1,1129,9,0,0,1,Todo perfecto
13000001329,20250212,2,1297,6,1,0,0,Entrega rápida y producto excelente
13000001330,20241220,2,1001,10,0,0,1,Atención muy buena
13000001331,20240307,1,1222,9,0,0,1,Muy conforme con la calidad
13000001332,20240428,2,961,6,1,0,0,Entrega rápida y producto excelente
13000001333,20240806,2,147,9,0,0,1,Volvería a comprar
13000001334,20250618,2,1439,9,0,0,1,Entrega rápida y producto excelente
13000001335,20250405,1,880,10,0,0,1,Atención muy buena
13000001336,20250312,1,208,10,0,0,1,Entrega rápida y producto excelente
13000001337,20240829,1,1240,8,0,1,0,
13000001338,20250826,1,956,9,0,0,1,Tardó un poco más de lo esperado
13000001339,20250610,1,1212,3,1,0,0,Volvería a comprar
13000001340,20250725,2,112,9,0,0,1,Podría mejorar el empaque
