session_id,customer_sk,channel_sk,source,device,date_sk,converted_flag,orders_attributed,revenue_attributed
11000040467,555,1,referral,mobile,20250206,0,0,0.0
11000040469,312,1,direct,mobile,20250115,0,0,0.0
11000040470,1488,1,ads,desktop,20240811,0,0,0.0
11000040471,1395,1,direct,mobile,20250824,0,0,0.0
11000040472,892,1,social,mobile,20250827,0,0,0.0
11000040475,591,1,direct,tablet,20241113,0,0,0.0
11000040476,417,1,direct,desktop,20240205,0,0,0.0
11000040477,1332,1,referral,desktop,20250312,0,0,0.0
11000040478,531,1,ads,mobile,20240624,0,0,0.0
11000040480,476,1,social,desktop,20240823,0,0,0.0
11000040481,789,1,direct,mobile,20250501,0,0,0.0
11000040483,668,1,direct,mobile,20240705,0,0,0.0
11000040484,517,1,ads,mobile,20240628,0,0,0.0
11000040485,562,1,direct,mobile,20250813,0,0,0.0
11000040487,562,1,direct,desktop,20240818,0,0,0.0
11000040488,379,1,ads,desktop,20250925,0,0,0.0
11000040489,1491,1,direct,mobile,20250422,0,0,0.0
11000040491,1020,1,email,desktop,20240331,0,0,0.0
11000040493,1303,1,direct,mobile,20250727,0,0,0.0
11000040495,690,1,direct,mobile,20240619,0,0,0.0
11000040497,1081,1,direct,mobile,20250306,0,0,0.0
11000040499,203,1,ads,mobile,20250624,0,0,0.0
11000040500,794,1,ads,mobile,20241124,0,0,0.0
11000040501,874,1,direct,desktop,20250911,0,0,0.0
11000040503,942,1,referral,desktop,20241218,0,0,0.0
11000040504,413,1,social,tablet,20250524,0,0,0.0
11000040506,1332,1,social,mobile,20240227,0,0,0.0
11000040507,59,1,direct,mobile,20250517,0,0,0.0
11000040508,441,1,direct,mobile,20250317,0,0,0.0
11000040509,86,1,referral,mobile,20240417,0,0,0.0
11000040510,97,1,direct,tablet,20240624,0,0,0.0
11000040511,730,1,referral,mobile,20240608,0,0,0.0
11000040515,887,1,ads,desktop,20250310,0,0,0.0
11000040516,572,1,direct,mobile,20240409,0,0,0.0
11000040517,988,1,ads,mobile,20250109,0,0,0.0
11000040518,9,1,direct,mobile,20241017,0,0,0.0
11000040519,1356,1,ads,mobile,20250826,0,0,0.0
11000040520,39,1,direct,desktop,20250403,0,0,0.0
11000040521,590,1,ads,mobile,20240613,0,0,0.0
11000040522,998,1,email,mobile,20250314,0,0,0.0
11000040523,871,1,social,tablet,20250804,0,0,0.0
11000040524,1014,1,referral,desktop,20241124,0,0,0.0
11000040527,41,1,email,mobile,20240903,0,0,0.0
11000040528,385,1,social,desktop,20241122,0,0,0.0
11000040529,437,1,referral,mobile,20250228,0,0,0.0
11000040530,1009,1,direct,mobile,20240302,0,0,0.0
11000040532,1195,1,referral,mobile,20240429,0,0,0.0
11000040533,652,1,ads,mobile,20241127,0,0,0.0
11000040536,986,1,email,mobile,20250829,0,0,0.0
11000040537,6,1,ads,desktop,20250704,0,0,0.0
11000040538,485,1,social,mobile,20240425,0,0,0.0
11000040544,15,1,ads,mobile,20241104,0,0,0.0
11000040545,1292,1,social,mobile,20240112,0,0,0.0
11000040547,265,1,direct,mobile,20240403,0,0,0.0
11000040548,478,1,social,mobile,20240902,0,0,0.0
11000040549,1426,1,direct,mobile,20240404,0,0,0.0
11000040552,931,1,referral,desktop,20240916,0,0,0.0
11000040553,324,1,social,desktop,20241204,0,0,0.0
11000040554,45,1,direct,mobile,20250119,0,0,0.0
11000040555,1424,1,direct,mobile,20240120,0,0,0.0
11000040559,840,1,direct,desktop,20240919,0,0,0.0
11000040560,818,1,email,desktop,20241016,0,0,0.0
11000040561,425,1,ads,desktop,20240208,0,0,0.0
11000040562,15,1,email,mobile,20240716,0,0,0.0
11000040563,121,1,referral,mobile,20250929,0,0,0.0
11000040566,1468,1,referral,desktop,20240707,0,0,0.0
11000040567,145,1,ads,mobile,20240822,0,0,0.0
11000040568,1407,1,direct,desktop,20240725,0,0,0.0
11000040569,691,1,ads,mobile,20250509,0,0,0.0
11000040570,1412,1,referral,desktop,20240320,0,0,0.0
11000040571,1079,1,referral,desktop,20240411,0,0,0.0
11000040572,1286,1,social,mobile,20241109,0,0,0.0
11000040573,982,1,direct,mobile,20240522,0,0,0.0
11000040574,1173,1,direct,desktop,20240908,0,0,0.0
11000040575,912,1,direct,desktop,20240802,0,0,0.0
11000040576,200,1,ads,mobile,20240416,0,0,0.0
11000040577,1167,1,referral,mobile,20250422,0,0,0.0
11000040578,661,1,direct,mobile,20250827,0,0,0.0
11000040579,12,1,direct,mobile,20250320,0,0,0.0
11000040580,927,1,ads,mobile,20241223,0,0,0.0
11000040581,1400,1,ads,mobile,20250219,0,0,0.0
11000040582,1323,1,ads,desktop,20240916,0,0,0.0
11000040583,391,1,ads,mobile,20240521,0,0,0.0
11000040584,377,1,email,mobile,20240630,0,0,0.0
11000040585,303,1,social,mobile,20250930,0,0,0.0
11000040586,869,1,ads,mobile,20240604,0,0,0.0
11000040588,953,1,ads,mobile,20240518,0,0,0.0
11000040589,547,1,ads,mobile,20240801,0,0,0.0
11000040591,1150,1,ads,mobile,20241223,0,0,0.0
11000040592,458,1,email,desktop,20250527,0,0,0.0
11000040593,824,1,referral,mobile,20240906,0,0,0.0
11000040595,592,1,ads,mobile,20240217,0,0,0.0
11000040596,16,1,referral,mobile,20240228,0,0,0.0
11000040598,833,1,direct,mobile,20240102,0,0,0.0
11000040599,689,1,direct,desktop,20240415,0,0,0.0
11000040601,842,1,direct,mobile,20250204,0,0,0.0
11000040604,1264,1,direct,mobile,20250604,0,0,0.0
11000040605,37,1,ads,mobile,20250504,0,0,0.0
11000040607,604,1,direct,desktop,20250731,0,0,0.0
11000040608,129,1,direct,mobile,20250818,0,0,0.0
11000040610,575,1,direct,mobile,20240806,0,0,0.0
11000040611,1148,1,social,desktop,20250602,0,0,0.0
11000040612,404,1,direct,mobile,20240622,0,0,0.0
11000040614,525,1,direct,tablet,20240509,0,0,0.0
11000040615,209,1,ads,tablet,20240913,0,0,0.0
11000040616,1381,1,email,mobile,20250904,0,0,0.0
11000040617,209,1,direct,mobile,20240525,0,0,0.0
11000040618,1359,1,direct,mobile,20250314,0,0,0.0
11000040620,1304,1,ads,mobile,20240427,0,0,0.0
11000040621,689,1,direct,mobile,20250817,0,0,0.0
11000040622,496,1,direct,mobile,20250706,0,0,0.0
11000040623,682,1,direct,mobile,20250306,0,0,0.0
11000040625,150,1,referral,mobile,20240205,0,0,0.0
11000040626,650,1,direct,desktop,20250322,0,0,0.0
11000040627,466,1,social,mobile,20241208,0,0,0.0
11000040628,940,1,email,desktop,20241024,0,0,0.0
11000040630,1150,1,email,desktop,20241118,0,0,0.0
11000040631,859,1,social,desktop,20240527,0,0,0.0
11000040632,791,1,direct,desktop,20250717,0,0,0.0
11000040640,1045,1,ads,mobile,20240624,0,0,0.0
11000040642,182,1,referral,mobile,20250203,0,0,0.0
11000040648,1106,1,direct,desktop,20240807,0,0,0.0
11000040650,566,1,referral,desktop,20240616,0,0,0.0
11000040651,1175,1,email,mobile,20240406,0,0,0.0
11000040652,737,1,ads,mobile,20240111,0,0,0.0
11000040653,514,1,direct,mobile,20250518,0,0,0.0
11000040654,934,1,ads,mobile,20241207,0,0,0.0
11000040655,269,1,ads,mobile,20240519,0,0,0.0
11000040657,779,1,ads,mobile,20240602,0,0,0.0
11000040663,517,1,referral,mobile,20250930,0,0,0.0
11000040664,456,1,direct,mobile,20250707,0,0,0.0
11000040667,90,1,email,mobile,20240218,0,0,0.0
11000040668,858,1,direct,mobile,20250601,0,0,0.0
11000040669,1440,1,social,mobile,20240925,0,0,0.0
11000040670,1453,1,ads,desktop,20250211,0,0,0.0
11000040671,1012,1,referral,desktop,20240108,0,0,0.0
11000040672,525,1,referral,mobile,20240929,0,0,0.0
11000040673,330,1,direct,desktop,20240205,0,0,0.0
11000040674,1223,1,direct,tablet,20250213,0,0,0.0
11000040677,458,1,social,mobile,20240122,0,0,0.0
11000040678,138,1,direct,mobile,20250712,0,0,0.0
11000040679,264,1,email,mobile,20250313,0,0,0.0
11000040680,94,1,ads,mobile,20250324,0,0,0.0
11000040681,654,1,referral,mobile,20250509,0,0,0.0
11000040682,630,1,referral,desktop,20240324,0,0,0.0
11000040683,861,1,direct,desktop,20250720,0,0,0.0
11000040685,153,1,email,mobile,20250425,0,0,0.0
11000040686,822,1,direct,mobile,20240809,0,0,0.0
11000040689,1082,1,ads,mobile,20250624,0,0,0.0
11000040690,1003,1,direct,mobile,20240104,0,0,0.0
11000040691,237,1,ads,mobile,20240706,0,0,0.0
11000040693,1199,1,referral,mobile,20250119,0,0,0.0
11000040694,292,1,direct,mobile,20250126,0,0,0.0
11000040695,44,1,ads,desktop,20240324,0,0,0.0
11000040697,1359,1,ads,mobile,20240412,0,0,0.0
11000040698,849,1,direct,mobile,20250504,0,0,0.0
11000040699,1455,1,ads,mobile,20241118,0,0,0.0
11000040700,667,1,direct,desktop,20240625,0,0,0.0
11000040701,205,1,direct,mobile,20250712,0,0,0.0
11000040702,908,1,ads,mobile,20240322,0,0,0.0
11000040704,53,1,direct,mobile,20250220,0,0,0.0
11000040706,388,1,direct,mobile,20250808,0,0,0.0
11000040707,967,1,direct,mobile,20250927,0,0,0.0
11000040709,28,1,direct,tablet,20250607,0,0,0.0
11000040711,754,1,direct,mobile,20241001,0,0,0.0
11000040712,62,1,ads,mobile,20240906,0,0,0.0
11000040715,538,1,email,mobile,20241218,0,0,0.0
11000040716,642,1,ads,mobile,20241023,0,0,0.0
11000040717,337,1,ads,desktop,20250311,0,0,0.0
11000040721,1360,1,ads,mobile,20250401,0,0,0.0
11000040722,130,1,ads,mobile,20250615,0,0,0.0
11000040726,254,1,ads,mobile,20240506,0,0,0.0
11000040727,588,1,email,mobile,20240229,0,0,0.0
11000040728,544,1,ads,mobile,20250705,0,0,0.0
11000040730,1063,1,ads,mobile,20241129,0,0,0.0
11000040733,169,1,referral,mobile,20250920,0,0,0.0
11000040736,370,1,referral,mobile,20250813,0,0,0.0
11000040738,688,1,referral,desktop,20250924,0,0,0.0
11000040740,478,1,email,mobile,20240504,0,0,0.0
11000040741,339,1,ads,mobile,20241208,0,0,0.0
11000040742,1213,1,direct,mobile,20250714,0,0,0.0
11000040744,516,1,ads,mobile,20250731,0,0,0.0
11000040745,1107,1,ads,mobile,20240327,0,0,0.0
11000040747,565,1,referral,mobile,20250912,0,0,0.0
11000040749,887,1,email,mobile,20250120,0,0,0.0
11000040750,803,1,email,mobile,20250215,0,0,0.0
11000040751,145,1,ads,desktop,20250120,0,0,0.0
11000040753,933,1,email,desktop,20240217,0,0,0.0
11000040755,961,1,email,desktop,20250409,0,0,0.0
11000040758,972,1,email,mobile,20240502,0,0,0.0
11000040759,206,1,direct,mobile,20250708,0,0,0.0
11000040760,619,1,direct,desktop,20250126,0,0,0.0
11000040761,715,1,email,mobile,20241208,0,0,0.0
11000040762,350,1,direct,tablet,20250206,0,0,0.0
11000040763,759,1,referral,mobile,20250315,0,0,0.0
11000040765,311,1,ads,desktop,20250930,0,0,0.0
11000040766,379,1,ads,mobile,20240927,0,0,0.0
11000040767,666,1,referral,mobile,20250721,0,0,0.0
11000040768,1279,1,ads,mobile,20250712,0,0,0.0
11000040769,1150,1,ads,mobile,20240924,0,0,0.0
11000040770,1284,1,email,desktop,20250217,0,0,0.0
11000040773,985,1,ads,mobile,20241015,0,0,0.0
11000040774,1118,1,direct,mobile,20241101,0,0,0.0
11000040775,438,1,ads,mobile,20250527,0,0,0.0
11000040776,604,1,direct,mobile,20240613,0,0,0.0
11000040778,1288,1,direct,desktop,20240727,0,0,0.0
11000040780,1318,1,ads,desktop,20250213,0,0,0.0
11000040781,996,1,direct,mobile,20241101,0,0,0.0
11000040783,1046,1,ads,desktop,20240311,0,0,0.0
11000040785,946,1,email,desktop,20240211,0,0,0.0
11000040786,1317,1,email,mobile,20240927,0,0,0.0
11000040787,157,1,ads,desktop,20250527,0,0,0.0
11000040791,589,1,social,mobile,20240308,0,0,0.0
11000040793,1478,1,direct,mobile,20241109,0,0,0.0
11000040796,721,1,direct,desktop,20250927,0,0,0.0
11000040798,241,1,email,desktop,20241124,0,0,0.0
11000040799,413,1,social,mobile,20250105,0,0,0.0
11000040800,1262,1,direct,mobile,20240801,0,0,0.0
11000040801,596,1,ads,mobile,20240620,0,0,0.0
11000040802,175,1,referral,desktop,20241014,0,0,0.0
11000040805,553,1,email,mobile,20240917,0,0,0.0
11000040806,876,1,referral,mobile,20250602,0,0,0.0
11000040811,1375,1,ads,tablet,20240314,0,0,0.0
11000040814,58,1,email,tablet,20250809,0,0,0.0
11000040815,1236,1,ads,mobile,20240514,0,0,0.0
11000040817,229,1,ads,mobile,20250902,0,0,0.0
11000040818,93,1,direct,mobile,20250824,0,0,0.0
11000040821,1412,1,referral,tablet,20240811,0,0,0.0
11000040822,563,1,ads,desktop,20241201,0,0,0.0
11000040824,1203,1,direct,desktop,20250621,0,0,0.0
11000040825,1249,1,ads,desktop,20240418,0,0,0.0
11000040828,420,1,ads,desktop,20250212,0,0,0.0
11000040829,1226,1,ads,tablet,20240306,0,0,0.0
11000040832,107,1,ads,desktop,20250825,0,0,0.0
11000040834,1433,1,direct,mobile,20250405,0,0,0.0
11000040835,153,1,direct,mobile,20250401,0,0,0.0
11000040837,1453,1,social,mobile,20250407,0,0,0.0
11000040838,517,1,social,mobile,20250207,0,0,0.0
11000040839,1087,1,direct,mobile,20250611,0,0,0.0
11000040840,280,1,direct,mobile,20241210,0,0,0.0
11000040841,764,1,referral,mobile,20240604,0,0,0.0
11000040842,1413,1,referral,mobile,20250814,0,0,0.0
11000040844,619,1,ads,desktop,20241210,0,0,0.0
11000040845,1345,1,direct,desktop,20241128,0,0,0.0
11000040849,846,1,ads,mobile,20240922,0,0,0.0
11000040850,346,1,social,mobile,20250916,0,0,0.0
11000040851,1292,1,direct,mobile,20240819,0,0,0.0
11000040853,897,1,ads,mobile,20250830,0,0,0.0
11000040854,430,1,email,mobile,20250723,0,0,0.0
11000040857,107,1,direct,mobile,20240716,0,0,0.0
11000040858,135,1,direct,mobile,20240829,0,0,0.0
11000040859,946,1,email,mobile,20250702,0,0,0.0
11000040860,1484,1,ads,mobile,20240916,0,0,0.0
11000040861,1155,1,direct,tablet,20250305,0,0,0.0
11000040862,1480,1,direct,desktop,20250216,0,0,0.0
11000040863,662,1,direct,mobile,20250206,0,0,0.0
11000040867,1455,1,direct,desktop,20250319,0,0,0.0
11000040870,588,1,ads,desktop,20250817,0,0,0.0
11000040872,321,1,direct,mobile,20250209,0,0,0.0
11000040873,833,1,direct,mobile,20240721,0,0,0.0
11000040874,1263,1,direct,desktop,20250520,0,0,0.0
11000040875,1493,1,ads,desktop,20240908,0,0,0.0
11000040876,1485,1,referral,mobile,20241209,0,0,0.0
11000040877,1128,1,direct,mobile,20240219,0,0,0.0
11000040880,329,1,direct,mobile,20240112,0,0,0.0
11000040881,749,1,ads,mobile,20240211,0,0,0.0
11000040882,617,1,ads,mobile,20240409,0,0,0.0
11000040883,603,1,ads,mobile,20241025,0,0,0.0
11000040884,1346,1,referral,desktop,20240218,0,0,0.0
11000040886,559,1,ads,mobile,20241008,0,0,0.0
11000040887,907,1,direct,mobile,20240910,0,0,0.0
11000040888,835,1,ads,mobile,20241023,0,0,0.0
11000040889,68,1,direct,mobile,20250513,0,0,0.0
11000040890,99,1,ads,desktop,20240402,0,0,0.0
11000040891,117,1,ads,desktop,20250702,0,0,0.0
11000040893,491,1,direct,mobile,20240731,0,0,0.0
11000040894,416,1,direct,desktop,20241014,0,0,0.0
11000040896,761,1,direct,mobile,20240914,0,0,0.0
11000040897,149,1,referral,mobile,20240403,0,0,0.0
11000040899,698,1,email,tablet,20240528,0,0,0.0
11000040901,472,1,direct,desktop,20250301,0,0,0.0
11000040902,1409,1,ads,desktop,20250208,0,0,0.0
11000040904,458,1,social,desktop,20240501,0,0,0.0
11000040907,105,1,email,mobile,20240107,0,0,0.0
11000040908,890,1,direct,desktop,20240429,0,0,0.0
11000040909,157,1,direct,mobile,20240121,0,0,0.0
11000040910,1209,1,ads,tablet,20240216,0,0,0.0
11000040911,583,1,ads,mobile,20250518,0,0,0.0
11000040913,235,1,referral,mobile,20240108,0,0,0.0
11000040916,1045,1,direct,mobile,20250324,0,0,0.0
11000040917,802,1,ads,desktop,20240921,0,0,0.0
11000040918,1350,1,direct,mobile,20241029,0,0,0.0
11000040919,1115,1,referral,mobile,20240601,0,0,0.0
11000040920,443,1,ads,mobile,20250201,0,0,0.0
11000040921,1042,1,ads,mobile,20240619,0,0,0.0
11000040922,51,1,direct,mobile,20250817,0,0,0.0
11000040924,787,1,ads,desktop,20240728,0,0,0.0
11000040925,425,1,direct,mobile,20240317,0,0,0.0
11000040926,1459,1,ads,mobile,20240923,0,0,0.0
11000040929,889,1,direct,desktop,20240522,0,0,0.0
11000040930,957,1,ads,mobile,20250201,0,0,0.0
11000040931,927,1,referral,desktop,20250325,0,0,0.0
11000040932,279,1,direct,mobile,20250222,0,0,0.0
11000040933,600,1,social,desktop,20241027,0,0,0.0
11000040937,500,1,ads,desktop,20250907,0,0,0.0
11000040938,317,1,ads,tablet,20240824,0,0,0.0
11000040939,797,1,social,mobile,20240802,0,0,0.0
11000040940,1498,1,ads,tablet,20250223,0,0,0.0
11000040943,900,1,ads,mobile,20250803,0,0,0.0
11000040944,460,1,ads,desktop,20250209,0,0,0.0
11000040946,664,1,direct,desktop,20250220,0,0,0.0
11000040947,803,1,referral,mobile,20250402,0,0,0.0
11000040949,1142,1,ads,mobile,20240604,0,0,0.0
11000040951,456,1,email,mobile,20241128,0,0,0.0
11000040955,230,1,referral,desktop,20240531,0,0,0.0
11000040956,13,1,social,desktop,20241202,0,0,0.0
11000040957,268,1,direct,mobile,20240227,0,0,0.0
11000040959,172,1,social,mobile,20240503,0,0,0.0
11000040960,675,1,ads,mobile,20250317,0,0,0.0
11000040961,976,1,ads,desktop,20250726,0,0,0.0
11000040963,338,1,direct,mobile,20250117,0,0,0.0
11000040964,1439,1,referral,mobile,20240413,0,0,0.0
11000040965,32,1,ads,mobile,20250101,0,0,0.0
11000040966,43,1,referral,mobile,20240106,0,0,0.0
11000040968,1459,1,ads,mobile,20240801,0,0,0.0
11000040971,120,1,ads,desktop,20240317,0,0,0.0
11000040972,643,1,direct,desktop,20240512,0,0,0.0
11000040973,1464,1,referral,mobile,20240611,0,0,0.0
11000040974,1322,1,direct,mobile,20241027,0,0,0.0
11000040975,1125,1,direct,tablet,20250211,0,0,0.0
11000040976,1404,1,social,mobile,20250120,0,0,0.0
11000040981,938,1,referral,mobile,20250111,0,0,0.0
11000040982,482,1,social,desktop,20250224,0,0,0.0
11000040983,428,1,ads,mobile,20240916,0,0,0.0
11000040984,130,1,ads,mobile,20240922,0,0,0.0
11000040985,1102,1,social,mobile,20241030,0,0,0.0
11000040986,565,1,referral,mobile,20250615,0,0,0.0
11000040987,152,1,social,desktop,20250621,0,0,0.0
11000040989,1436,1,direct,mobile,20250624,0,0,0.0
11000040991,1202,1,direct,mobile,20250911,0,0,0.0
11000040994,1314,1,ads,mobile,20250710,0,0,0.0
11000040996,687,1,direct,desktop,20240524,0,0,0.0
11000040998,1449,1,direct,mobile,20241102,0,0,0.0
11000041004,538,1,ads,desktop,20250929,0,0,0.0
11000041005,1224,1,direct,desktop,20240910,0,0,0.0
11000041006,407,1,referral,desktop,20240119,0,0,0.0
11000041007,314,1,referral,mobile,20250225,0,0,0.0
11000041009,711,1,referral,mobile,20240625,0,0,0.0
11000041010,23,1,email,mobile,20240309,0,0,0.0
11000041011,615,1,ads,mobile,20240102,0,0,0.0
11000041012,320,1,ads,desktop,20240217,0,0,0.0
11000041013,1138,1,ads,desktop,20241006,0,0,0.0
11000041014,179,1,referral,mobile,20250819,0,0,0.0
11000041015,927,1,direct,mobile,20250721,0,0,0.0
11000041016,200,1,referral,desktop,20240131,0,0,0.0
11000041018,215,1,social,desktop,20250721,0,0,0.0
11000041019,798,1,email,desktop,20240109,0,0,0.0
11000041021,384,1,direct,mobile,20250806,0,0,0.0
11000041022,1207,1,direct,mobile,20240523,0,0,0.0
11000041023,1308,1,direct,mobile,20250827,0,0,0.0
11000041024,168,1,email,mobile,20250831,0,0,0.0
11000041026,1090,1,referral,desktop,20250528,0,0,0.0
11000041028,387,1,direct,mobile,20240402,0,0,0.0
11000041031,613,1,direct,mobile,20250315,0,0,0.0
11000041032,935,1,social,desktop,20241118,0,0,0.0
11000041033,1,1,ads,mobile,20240310,0,0,0.0
11000041034,962,1,referral,desktop,20250809,0,0,0.0
11000041035,939,1,direct,mobile,20241014,0,0,0.0
11000041036,410,1,direct,desktop,20250806,0,0,0.0
11000041038,150,1,direct,mobile,20241118,0,0,0.0
11000041039,85,1,ads,mobile,20240211,0,0,0.0
11000041042,889,1,social,desktop,20240628,0,0,0.0
11000041043,829,1,ads,mobile,20240428,0,0,0.0
11000041044,798,1,ads,mobile,20240421,0,0,0.0
11000041047,1041,1,direct,mobile,20250308,0,0,0.0
11000041049,1495,1,email,mobile,20240507,0,0,0.0
11000041050,1155,1,direct,mobile,20250626,0,0,0.0
11000041051,1305,1,ads,desktop,20240605,0,0,0.0
11000041053,1225,1,ads,mobile,20250723,0,0,0.0
11000041054,159,1,ads,mobile,20250304,1,1,33444.0
11000041055,1130,1,direct,mobile,20240708,0,0,0.0
11000041056,857,1,direct,mobile,20240507,0,0,0.0
11000041058,1421,1,referral,mobile,20250518,0,0,0.0
11000041059,976,1,ads,mobile,20250904,0,0,0.0
11000041062,361,1,direct,desktop,20240722,0,0,0.0
11000041063,503,1,direct,desktop,20240829,0,0,0.0
11000041065,1257,1,ads,mobile,20250222,0,0,0.0
11000041066,483,1,referral,desktop,20250531,0,0,0.0
11000041067,180,1,direct,mobile,20240104,0,0,0.0
11000041071,270,1,email,desktop,20250728,0,0,0.0
11000041072,1017,1,direct,mobile,20250116,0,0,0.0
11000041073,1110,1,direct,mobile,20241004,0,0,0.0
11000041074,667,1,social,mobile,20250813,0,0,0.0
11000041078,966,1,ads,mobile,20250803,0,0,0.0
11000041079,766,1,referral,mobile,20241115,0,0,0.0
11000041081,1394,1,referral,tablet,20250805,0,0,0.0
11000041082,572,1,email,mobile,20250630,0,0,0.0
11000041085,643,1,direct,desktop,20250316,0,0,0.0
11000041086,1018,1,direct,mobile,20240527,0,0,0.0
11000041088,1193,1,email,mobile,20241125,0,0,0.0
11000041089,863,1,ads,desktop,20250829,0,0,0.0
11000041091,450,1,email,tablet,20250705,0,0,0.0
11000041093,1207,1,ads,mobile,20241216,0,0,0.0
11000041094,1262,1,direct,tablet,20250825,0,0,0.0
11000041097,72,1,direct,mobile,20241029,0,0,0.0
11000041098,89,1,direct,desktop,20250322,0,0,0.0
11000041099,346,1,ads,mobile,20240918,0,0,0.0
11000041100,83,1,direct,mobile,20250116,0,0,0.0
11000041104,568,1,ads,desktop,20240209,0,0,0.0
11000041105,113,1,direct,desktop,20250905,0,0,0.0
11000041106,1391,1,email,desktop,20250608,0,0,0.0
11000041107,1398,1,ads,tablet,20240526,0,0,0.0
11000041110,1018,1,social,desktop,20240426,0,0,0.0
11000041111,755,1,social,mobile,20240907,0,0,0.0
11000041115,1360,1,social,mobile,20250411,0,0,0.0
11000041118,1207,1,ads,mobile,20250524,0,0,0.0
11000041119,448,1,social,mobile,20250116,0,0,0.0
11000041123,1125,1,direct,mobile,20250809,0,0,0.0
11000041124,1036,1,direct,mobile,20240615,0,0,0.0
11000041125,241,1,ads,tablet,20250328,0,0,0.0
11000041126,19,1,direct,mobile,20250803,0,0,0.0
11000041128,770,1,email,mobile,20250619,0,0,0.0
11000041134,228,1,direct,desktop,20250421,0,0,0.0
11000041135,764,1,direct,mobile,20240113,0,0,0.0
11000041136,1121,1,direct,desktop,20241228,0,0,0.0
11000041139,1091,1,referral,mobile,20250624,0,0,0.0
11000041140,288,1,ads,mobile,20250329,0,0,0.0
11000041141,688,1,email,desktop,20241203,0,0,0.0
11000041142,839,1,direct,mobile,20250331,0,0,0.0
11000041143,1005,1,referral,mobile,20250113,0,0,0.0
11000041144,54,1,direct,mobile,20240828,0,0,0.0
11000041146,1299,1,ads,mobile,20240903,0,0,0.0
11000041147,1136,1,direct,mobile,20241127,0,0,0.0
11000041148,773,1,direct,desktop,20240117,0,0,0.0
11000041149,1256,1,direct,mobile,20240128,0,0,0.0
11000041150,1275,1,direct,mobile,20240211,0,0,0.0
11000041152,935,1,email,desktop,20240114,0,0,0.0
11000041154,10,1,direct,mobile,20240108,0,0,0.0
11000041156,1124,1,direct,mobile,20250104,0,0,0.0
11000041161,212,1,referral,mobile,20250703,0,0,0.0
11000041162,1178,1,ads,desktop,20240807,0,0,0.0
11000041163,1003,1,email,mobile,20250128,0,0,0.0
11000041164,295,1,social,mobile,20250830,0,0,0.0
11000041165,916,1,ads,mobile,20240315,0,0,0.0
11000041166,701,1,ads,desktop,20240906,0,0,0.0
11000041167,731,1,ads,mobile,20240216,0,0,0.0
11000041168,1261,1,direct,desktop,20240906,0,0,0.0
11000041170,82,1,direct,desktop,20250120,0,0,0.0
11000041171,1030,1,direct,mobile,20240114,0,0,0.0
11000041172,399,1,direct,desktop,20240709,0,0,0.0
11000041173,155,1,ads,mobile,20240717,0,0,0.0
11000041174,1311,1,email,mobile,20241117,0,0,0.0
11000041175,970,1,referral,mobile,20240501,0,0,0.0
11000041176,744,1,ads,mobile,20250811,0,0,0.0
11000041177,1483,1,ads,desktop,20250519,0,0,0.0
11000041178,23,1,direct,mobile,20240309,0,0,0.0
11000041179,801,1,email,mobile,20250511,0,0,0.0
11000041180,1242,1,ads,mobile,20240627,0,0,0.0
11000041182,207,1,social,mobile,20250827,0,0,0.0
11000041183,470,1,ads,mobile,20240622,0,0,0.0
11000041185,186,1,email,mobile,20240227,0,0,0.0
11000041186,908,1,ads,desktop,20241128,0,0,0.0
11000041187,1305,1,social,mobile,20241214,0,0,0.0
11000041190,816,1,direct,desktop,20250106,0,0,0.0
11000041192,748,1,ads,tablet,20240406,1,1,36209.25
11000041193,459,1,referral,mobile,20240829,0,0,0.0
11000041194,1133,1,direct,mobile,20240206,0,0,0.0
11000041196,398,1,social,mobile,20240805,0,0,0.0
11000041197,174,1,direct,mobile,20240816,0,0,0.0
11000041198,270,1,direct,mobile,20250131,0,0,0.0
11000041200,1492,1,direct,desktop,20240908,0,0,0.0
11000041201,895,1,ads,mobile,20250429,0,0,0.0
11000041204,577,1,direct,mobile,20241214,0,0,0.0
11000041205,802,1,ads,mobile,20240529,0,0,0.0
11000041206,298,1,direct,mobile,20240513,0,0,0.0
11000041207,746,1,direct,desktop,20250912,0,0,0.0
11000041208,278,1,email,mobile,20250416,0,0,0.0
11000041210,724,1,direct,mobile,20250315,0,0,0.0
11000041211,1080,1,direct,desktop,20240703,0,0,0.0
11000041212,1463,1,ads,mobile,20241113,0,0,0.0
11000041213,1409,1,ads,mobile,20240529,0,0,0.0
11000041214,337,1,social,desktop,20250823,0,0,0.0
11000041215,262,1,direct,desktop,20240830,0,0,0.0
11000041218,643,1,ads,mobile,20240328,0,0,0.0
11000041219,73,1,ads,mobile,20250924,0,0,0.0
11000041221,870,1,referral,mobile,20250102,0,0,0.0
11000041222,1287,1,social,mobile,20240221,0,0,0.0
11000041223,429,1,direct,mobile,20241225,0,0,0.0
11000041225,265,1,ads,mobile,20240203,0,0,0.0
11000041226,272,1,direct,mobile,20240522,0,0,0.0
11000041227,716,1,email,mobile,20250201,0,0,0.0
11000041228,430,1,direct,desktop,20240518,0,0,0.0
11000041229,758,1,direct,mobile,20240621,0,0,0.0
11000041231,1275,1,direct,desktop,20250313,0,0,0.0
11000041232,516,1,direct,mobile,20240628,0,0,0.0
11000041234,1073,1,social,mobile,20240502,0,0,0.0
