order_id,customer_sk,channel_sk,store_id_src,province_sk,date_sk,time_sk_order,order_ts,status,currency_code,subtotal,tax_amount,shipping_fee,total_amount
1000004348,704,1,,1,20250201,231221,2025-02-01 23:12:21,FULFILLED,ARS,9720.0,2041.2,900.0,12661.2
1000004349,1248,1,,1,20250511,21407,2025-05-11 02:14:07,FULFILLED,ARS,24696.0,5186.16,1200.0,31082.16
1000004350,507,2,2,2,20250411,105251,2025-04-11 10:52:51,FULFILLED,ARS,14700.0,3087.0,0.0,17787.0
1000004351,37,1,,1,20240712,52824,2024-07-12 05:28:24,REFUNDED,ARS,34200.0,7182.0,900.0,42282.0
1000004352,1090,2,1,1,20250420,175051,2025-04-20 17:50:51,FULFILLED,ARS,62010.0,13022.1,0.0,75032.1
1000004353,23,1,,1,20241215,80704,2024-12-15 08:07:04,PAID,ARS,48195.0,10120.95,900.0,59215.95
1000004354,959,1,,2,20241125,51521,2024-11-25 05:15:21,REFUNDED,ARS,35910.0,7541.1,0.0,43451.1
1000004355,819,2,1,1,20250408,32500,2025-04-08 03:25:00,CANCELLED,ARS,14700.0,3087.0,0.0,17787.0
1000004356,927,2,1,1,20250718,74120,2025-07-18 07:41:20,FULFILLED,ARS,65400.0,13734.0,0.0,79134.0
1000004357,860,2,3,3,20240515,232114,2024-05-15 23:21:14,FULFILLED,ARS,30000.0,6300.0,0.0,36300.0
1000004358,1189,2,1,1,20250422,193636,2025-04-22 19:36:36,FULFILLED,ARS,26598.0,5585.58,0.0,32183.58
1000004359,916,1,,2,20240527,13649,2024-05-27 01:36:49,FULFILLED,ARS,14700.0,3087.0,900.0,18687.0
1000004360,292,1,,1,20250930,204356,2025-09-30 20:43:56,CANCELLED,ARS,30000.0,6300.0,1200.0,37500.0
1000004361,488,2,1,1,20250215,122953,2025-02-15 12:29:53,FULFILLED,ARS,29700.0,6237.0,0.0,35937.0
1000004362,536,1,,3,20241229,637,2024-12-29 00:06:37,FULFILLED,ARS,15675.0,3291.75,1500.0,20466.75
1000004363,1237,1,,1,20241004,11107,2024-10-04 01:11:07,FULFILLED,ARS,38475.0,8079.75,1200.0,47754.75
1000004364,1023,2,3,3,20250120,164515,2025-01-20 16:45:15,FULFILLED,ARS,69900.0,14679.0,0.0,84579.0
1000004365,1234,1,,1,20240713,43046,2024-07-13 04:30:46,PAID,ARS,35280.0,7408.8,1200.0,43888.8
1000004366,245,1,,1,20250719,15833,2025-07-19 01:58:33,FULFILLED,ARS,30780.0,6463.8,0.0,37243.8
1000004367,298,2,1,1,20240910,12741,2024-09-10 01:27:41,PAID,ARS,24000.0,5040.0,0.0,29040.0
1000004368,36,1,,1,20240227,172444,2024-02-27 17:24:44,FULFILLED,ARS,24696.0,5186.16,1200.0,31082.16
1000004369,1262,1,,1,20250208,3542,2025-02-08 00:35:42,CANCELLED,ARS,25260.0,5304.6,1500.0,32064.6
1000004370,518,1,,1,20240918,193133,2024-09-18 19:31:33,FULFILLED,ARS,24000.0,5040.0,900.0,29940.0
1000004371,882,2,1,1,20250715,111838,2025-07-15 11:18:38,FULFILLED,ARS,12150.0,2551.5,0.0,14701.5
1000004372,301,1,,2,20250712,1827,2025-07-12 00:18:27,REFUNDED,ARS,21600.0,4536.0,1200.0,27336.0
1000004373,1159,2,2,2,20250614,234242,2025-06-14 23:42:42,FULFILLED,ARS,29400.0,6174.0,0.0,35574.0
1000004374,605,1,,1,20250228,131255,2025-02-28 13:12:55,CANCELLED,ARS,23625.0,4961.25,900.0,29486.25
1000004375,55,1,,1,20240221,204324,2024-02-21 20:43:24,CANCELLED,ARS,36000.0,7560.0,900.0,44460.0
1000004376,1126,1,,1,20250212,205641,2025-02-12 20:56:41,PAID,ARS,22800.0,4788.0,0.0,27588.0
1000004377,449,1,,4,20240322,15945,2024-03-22 01:59:45,FULFILLED,ARS,32400.0,6804.0,900.0,40104.0
1000004378,1424,1,,2,20250706,13002,2025-07-06 01:30:02,FULFILLED,ARS,28350.0,5953.5,1200.0,35503.5
1000004379,68,2,3,3,20240502,225459,2024-05-02 22:54:59,FULFILLED,ARS,36000.0,7560.0,0.0,43560.0
1000004380,303,1,,1,20250401,32856,2025-04-01 03:28:56,FULFILLED,ARS,29925.0,6284.25,1200.0,37409.25
1000004381,1338,2,2,2,20240714,173640,2024-07-14 17:36:40,FULFILLED,ARS,29700.0,6237.0,0.0,35937.0
1000004382,1256,2,3,3,20250103,55127,2025-01-03 05:51:27,FULFILLED,ARS,9720.0,2041.2,0.0,11761.2
1000004383,1111,1,,2,20240911,121021,2024-09-11 12:10:21,FULFILLED,ARS,44250.0,9292.5,900.0,54442.5
1000004384,1487,1,,3,20250803,142359,2025-08-03 14:23:59,FULFILLED,ARS,44100.0,9261.0,1200.0,54561.0
1000004385,715,1,,1,20250406,145229,2025-04-06 14:52:29,FULFILLED,ARS,29400.0,6174.0,1200.0,36774.0
1000004386,818,1,,1,20250125,3313,2025-01-25 00:33:13,CANCELLED,ARS,29400.0,6174.0,1200.0,36774.0
1000004387,1365,1,,2,20240709,51841,2024-07-09 05:18:41,REFUNDED,ARS,66600.0,13986.0,900.0,81486.0
1000004388,1465,1,,1,20240529,40244,2024-05-29 04:02:44,CANCELLED,ARS,24696.0,5186.16,1200.0,31082.16
1000004389,1215,1,,1,20250507,31754,2025-05-07 03:17:54,FULFILLED,ARS,30780.0,6463.8,900.0,38143.8
1000004390,522,1,,1,20250717,200837,2025-07-17 20:08:37,FULFILLED,ARS,15750.0,3307.5,900.0,19957.5
1000004391,943,1,,1,20240524,202820,2024-05-24 20:28:20,FULFILLED,ARS,58620.0,12310.2,900.0,71830.2
1000004392,358,1,,2,20250914,64411,2025-09-14 06:44:11,FULFILLED,ARS,15000.0,3150.0,900.0,19050.0
1000004393,253,2,1,1,20240218,104115,2024-02-18 10:41:15,FULFILLED,ARS,31500.0,6615.0,0.0,38115.0
1000004394,96,1,,1,20241102,194608,2024-11-02 19:46:08,PAID,ARS,33000.0,6930.0,1500.0,41430.0
1000004395,335,2,3,3,20240701,184145,2024-07-01 18:41:45,PAID,ARS,27000.0,5670.0,0.0,32670.0
1000004396,166,2,1,1,20240923,203813,2024-09-23 20:38:13,PAID,ARS,12000.0,2520.0,0.0,14520.0
1000004397,606,1,,1,20250104,122145,2025-01-04 12:21:45,FULFILLED,ARS,12348.0,2593.08,900.0,15841.08
1000004398,1198,1,,1,20250805,173826,2025-08-05 17:38:26,FULFILLED,ARS,32400.0,6804.0,0.0,39204.0
1000004399,981,2,1,1,20250718,82519,2025-07-18 08:25:19,FULFILLED,ARS,45120.0,9475.2,0.0,54595.2
1000004400,85,1,,1,20250401,40115,2025-04-01 04:01:15,FULFILLED,ARS,12600.0,2646.0,1500.0,16746.0
1000004401,644,2,3,3,20240606,142742,2024-06-06 14:27:42,CANCELLED,ARS,50520.0,10609.2,0.0,61129.2
1000004402,227,1,,3,20250409,23058,2025-04-09 02:30:58,FULFILLED,ARS,23520.0,4939.2,1200.0,29659.2
1000004403,491,1,,4,20241130,110754,2024-11-30 11:07:54,FULFILLED,ARS,39690.0,8334.9,1200.0,49224.9
1000004404,96,1,,4,20240127,230326,2024-01-27 23:03:26,FULFILLED,ARS,74400.0,15624.0,1200.0,91224.0
1000004405,1233,2,1,1,20250412,114622,2025-04-12 11:46:22,FULFILLED,ARS,10584.0,2222.64,0.0,12806.64
1000004406,581,1,,1,20250811,170723,2025-08-11 17:07:23,PAID,ARS,29160.0,6123.6,900.0,36183.6
1000004407,1044,1,,1,20250302,223956,2025-03-02 22:39:56,FULFILLED,ARS,11340.0,2381.4,0.0,13721.4
1000004408,501,1,,3,20240611,213037,2024-06-11 21:30:37,FULFILLED,ARS,13500.0,2835.0,900.0,17235.0
1000004409,733,1,,1,20250516,62707,2025-05-16 06:27:07,FULFILLED,ARS,27000.0,5670.0,0.0,32670.0
1000004410,298,1,,1,20240128,132835,2024-01-28 13:28:35,FULFILLED,ARS,24510.0,5147.1,1200.0,30857.1
1000004411,858,1,,3,20250621,220146,2025-06-21 22:01:46,CANCELLED,ARS,45000.0,9450.0,900.0,55350.0
1000004412,689,2,2,2,20240315,124013,2024-03-15 12:40:13,FULFILLED,ARS,46305.0,9724.05,0.0,56029.05
1000004413,331,1,,1,20240130,215026,2024-01-30 21:50:26,CANCELLED,ARS,56647.5,11895.98,900.0,69443.48
1000004414,1134,1,,1,20250728,192501,2025-07-28 19:25:01,FULFILLED,ARS,40500.0,8505.0,1500.0,50505.0
1000004415,638,1,,1,20240217,103019,2024-02-17 10:30:19,FULFILLED,ARS,42630.0,8952.3,1200.0,52782.3
1000004416,499,2,1,1,20250404,32851,2025-04-04 03:28:51,FULFILLED,ARS,45000.0,9450.0,0.0,54450.0
1000004417,588,1,,1,20240924,151204,2024-09-24 15:12:04,FULFILLED,ARS,36000.0,7560.0,900.0,44460.0
1000004418,716,2,1,1,20250511,105643,2025-05-11 10:56:43,FULFILLED,ARS,67620.0,14200.2,0.0,81820.2
1000004419,495,2,4,4,20240910,732,2024-09-10 00:07:32,FULFILLED,ARS,79800.0,16758.0,0.0,96558.0
1000004420,1370,1,,1,20250430,121910,2025-04-30 12:19:10,FULFILLED,ARS,45000.0,9450.0,1200.0,55650.0
1000004421,617,1,,1,20250424,11807,2025-04-24 01:18:07,FULFILLED,ARS,68400.0,14364.0,900.0,83664.0
1000004422,246,1,,1,20250317,54633,2025-03-17 05:46:33,FULFILLED,ARS,12825.0,2693.25,900.0,16418.25
1000004423,208,1,,3,20250614,83110,2025-06-14 08:31:10,FULFILLED,ARS,44100.0,9261.0,1500.0,54861.0
1000004424,732,1,,4,20240506,150004,2024-05-06 15:00:04,PAID,ARS,35640.0,7484.4,1200.0,44324.4
1000004425,61,1,,2,20250809,63726,2025-08-09 06:37:26,FULFILLED,ARS,85200.0,17892.0,900.0,103992.0
1000004426,546,1,,2,20250215,50207,2025-02-15 05:02:07,FULFILLED,ARS,10260.0,2154.6,1500.0,13914.6
1000004427,973,1,,1,20250912,140350,2025-09-12 14:03:50,PAID,ARS,42750.0,8977.5,1200.0,52927.5
1000004428,1058,2,2,2,20240203,223421,2024-02-03 22:34:21,FULFILLED,ARS,56430.0,11850.3,0.0,68280.3
1000004429,665,1,,1,20250225,124520,2025-02-25 12:45:20,PAID,ARS,15435.0,3241.35,900.0,19576.35
1000004430,1168,1,,1,20250328,15739,2025-03-28 01:57:39,FULFILLED,ARS,34200.0,7182.0,1200.0,42582.0
1000004431,41,2,4,4,20240628,153253,2024-06-28 15:32:53,FULFILLED,ARS,15435.0,3241.35,0.0,18676.35
1000004432,677,1,,4,20240420,111842,2024-04-20 11:18:42,FULFILLED,ARS,11340.0,2381.4,900.0,14621.4
1000004433,404,1,,2,20250402,60948,2025-04-02 06:09:48,FULFILLED,ARS,29160.0,6123.6,900.0,36183.6
1000004434,642,2,4,4,20240812,42259,2024-08-12 04:22:59,FULFILLED,ARS,24000.0,5040.0,0.0,29040.0
1000004435,896,1,,3,20240318,142339,2024-03-18 14:23:39,FULFILLED,ARS,42348.0,8893.08,900.0,52141.08
1000004436,555,2,2,2,20250529,202055,2025-05-29 20:20:55,FULFILLED,ARS,58350.0,12253.5,0.0,70603.5
1000004437,423,1,,1,20240705,212604,2024-07-05 21:26:04,FULFILLED,ARS,26400.0,5544.0,1500.0,33444.0
1000004438,694,1,,1,20240908,134438,2024-09-08 13:44:38,FULFILLED,ARS,48444.0,10173.24,1200.0,59817.24
1000004439,1299,2,3,3,20250613,14015,2025-06-13 01:40:15,PAID,ARS,14250.0,2992.5,0.0,17242.5
1000004440,1373,2,3,3,20240404,5200,2024-04-04 00:52:00,FULFILLED,ARS,24300.0,5103.0,0.0,29403.0
1000004441,1037,1,,1,20250731,115111,2025-07-31 11:51:11,CANCELLED,ARS,65175.0,13686.75,900.0,79761.75
1000004442,302,1,,4,20250907,50423,2025-09-07 05:04:23,FULFILLED,ARS,30000.0,6300.0,900.0,37200.0
1000004443,940,1,,4,20240722,81701,2024-07-22 08:17:01,FULFILLED,ARS,58500.0,12285.0,900.0,71685.0
1000004444,714,1,,1,20250920,71734,2025-09-20 07:17:34,CANCELLED,ARS,14250.0,2992.5,1200.0,18442.5
1000004445,1026,2,1,1,20241215,124910,2024-12-15 12:49:10,REFUNDED,ARS,13500.0,2835.0,0.0,16335.0
1000004446,259,2,3,3,20241226,174641,2024-12-26 17:46:41,FULFILLED,ARS,21600.0,4536.0,0.0,26136.0
1000004447,430,2,1,1,20240607,114925,2024-06-07 11:49:25,FULFILLED,ARS,23520.0,4939.2,0.0,28459.2
1000004448,1017,2,4,4,20240717,180433,2024-07-17 18:04:33,FULFILLED,ARS,14250.0,2992.5,0.0,17242.5
1000004449,26,1,,2,20250110,140056,2025-01-10 14:00:56,FULFILLED,ARS,14850.0,3118.5,1500.0,19468.5
1000004450,736,2,4,4,20240228,112302,2024-02-28 11:23:02,FULFILLED,ARS,87750.0,18427.5,0.0,106177.5
1000004451,1481,1,,3,20250209,161441,2025-02-09 16:14:41,FULFILLED,ARS,24696.0,5186.16,1200.0,31082.16
1000004452,1483,1,,1,20250428,13340,2025-04-28 01:33:40,FULFILLED,ARS,78300.0,16443.0,900.0,95643.0
1000004453,522,2,3,3,20240810,60120,2024-08-10 06:01:20,FULFILLED,ARS,82305.0,17284.05,0.0,99589.05
1000004454,1450,2,4,4,20240625,224321,2024-06-25 22:43:21,FULFILLED,ARS,12000.0,2520.0,0.0,14520.0
1000004455,1033,1,,1,20240221,193155,2024-02-21 19:31:55,FULFILLED,ARS,26460.0,5556.6,1500.0,33516.6
1000004456,957,1,,1,20240720,195850,2024-07-20 19:58:50,FULFILLED,ARS,22800.0,4788.0,1200.0,28788.0
1000004457,1363,1,,3,20250210,12717,2025-02-10 01:27:17,FULFILLED,ARS,13200.0,2772.0,900.0,16872.0
1000004458,1300,1,,1,20250315,122528,2025-03-15 12:25:28,FULFILLED,ARS,34020.0,7144.2,1200.0,42364.2
1000004459,620,2,1,1,20250610,152614,2025-06-10 15:26:14,CANCELLED,ARS,23760.0,4989.6,0.0,28749.6
1000004460,1024,2,4,4,20240703,91727,2024-07-03 09:17:27,PAID,ARS,14250.0,2992.5,0.0,17242.5
1000004461,995,1,,1,20250316,121254,2025-03-16 12:12:54,PAID,ARS,12348.0,2593.08,1200.0,16141.08
1000004462,119,1,,2,20250414,53526,2025-04-14 05:35:26,FULFILLED,ARS,42750.0,8977.5,900.0,52627.5
1000004463,124,2,4,4,20250507,60108,2025-05-07 06:01:08,FULFILLED,ARS,15000.0,3150.0,0.0,18150.0
1000004464,603,1,,1,20250417,52500,2025-04-17 05:25:00,FULFILLED,ARS,34200.0,7182.0,1200.0,42582.0
1000004465,500,2,2,2,20250623,201129,2025-06-23 20:11:29,FULFILLED,ARS,13500.0,2835.0,0.0,16335.0
1000004466,1464,2,4,4,20240202,94507,2024-02-02 09:45:07,REFUNDED,ARS,112338.0,23590.98,0.0,135928.98
1000004467,515,1,,2,20250815,113304,2025-08-15 11:33:04,FULFILLED,ARS,54750.0,11497.5,1500.0,67747.5
1000004468,359,1,,3,20240822,230852,2024-08-22 23:08:52,FULFILLED,ARS,42750.0,8977.5,900.0,52627.5
1000004469,207,1,,2,20250209,93952,2025-02-09 09:39:52,CANCELLED,ARS,49500.0,10395.0,900.0,60795.0
1000004470,362,1,,1,20240523,14808,2024-05-23 01:48:08,FULFILLED,ARS,14962.5,3142.12,1500.0,19604.62
1000004471,254,1,,1,20241004,63430,2024-10-04 06:34:30,PAID,ARS,42750.0,8977.5,1200.0,52927.5
1000004472,809,1,,4,20241114,211413,2024-11-14 21:14:13,REFUNDED,ARS,23520.0,4939.2,900.0,29359.2
1000004473,494,1,,1,20250820,41850,2025-08-20 04:18:50,CANCELLED,ARS,88440.0,18572.4,1200.0,108212.4
1000004474,879,2,1,1,20250113,234435,2025-01-13 23:44:35,REFUNDED,ARS,35280.0,7408.8,0.0,42688.8
1000004475,159,1,,1,20250706,131145,2025-07-06 13:11:45,REFUNDED,ARS,82800.0,17388.0,1200.0,101388.0
1000004476,1074,2,4,4,20240501,231030,2024-05-01 23:10:30,FULFILLED,ARS,22800.0,4788.0,0.0,27588.0
1000004477,29,2,4,4,20240328,51931,2024-03-28 05:19:31,FULFILLED,ARS,29160.0,6123.6,0.0,35283.6
1000004478,338,1,,2,20250924,42252,2025-09-24 04:22:52,FULFILLED,ARS,45000.0,9450.0,1200.0,55650.0
1000004479,751,1,,3,20240117,72125,2024-01-17 07:21:25,FULFILLED,ARS,54600.0,11466.0,900.0,66966.0
1000004480,1461,1,,3,20250125,85100,2025-01-25 08:51:00,FULFILLED,ARS,15000.0,3150.0,900.0,19050.0
1000004481,772,1,,1,20240508,34919,2024-05-08 03:49:19,PAID,ARS,27000.0,5670.0,1200.0,33870.0
1000004482,878,1,,2,20250703,50700,2025-07-03 05:07:00,PAID,ARS,34200.0,7182.0,900.0,42282.0
1000004483,332,1,,3,20240730,31615,2024-07-30 03:16:15,FULFILLED,ARS,102045.0,21429.45,1500.0,124974.45
1000004484,464,2,2,2,20240204,132139,2024-02-04 13:21:39,FULFILLED,ARS,40200.0,8442.0,0.0,48642.0
1000004485,1146,1,,4,20240928,80306,2024-09-28 08:03:06,PAID,ARS,10800.0,2268.0,1200.0,14268.0
1000004486,1212,2,4,4,20250621,83036,2025-06-21 08:30:36,FULFILLED,ARS,12000.0,2520.0,0.0,14520.0
1000004487,1050,2,4,4,20240509,181402,2024-05-09 18:14:02,FULFILLED,ARS,11400.0,2394.0,0.0,13794.0
1000004488,938,1,,1,20250912,34204,2025-09-12 03:42:04,FULFILLED,ARS,38722.5,8131.72,1200.0,48054.22
1000004489,300,1,,1,20250308,182654,2025-03-08 18:26:54,FULFILLED,ARS,13500.0,2835.0,0.0,16335.0
1000004490,992,1,,1,20241224,85706,2024-12-24 08:57:06,PAID,ARS,34200.0,7182.0,1200.0,42582.0
1000004491,447,2,1,1,20241003,211053,2024-10-03 21:10:53,FULFILLED,ARS,28500.0,5985.0,0.0,34485.0
1000004492,957,2,1,1,20250803,45156,2025-08-03 04:51:56,FULFILLED,ARS,116010.0,24362.1,0.0,140372.1
1000004493,472,2,4,4,20241018,140449,2024-10-18 14:04:49,FULFILLED,ARS,12600.0,2646.0,0.0,15246.0
1000004494,1304,2,4,4,20250711,114040,2025-07-11 11:40:40,FULFILLED,ARS,13500.0,2835.0,0.0,16335.0
1000004495,254,1,,3,20250901,163646,2025-09-01 16:36:46,FULFILLED,ARS,71280.0,14968.8,1500.0,87748.8
1000004496,1125,2,1,1,20250130,91057,2025-01-30 09:10:57,FULFILLED,ARS,31752.0,6667.92,0.0,38419.92
1000004497,107,1,,2,20250921,3845,2025-09-21 00:38:45,FULFILLED,ARS,44100.0,9261.0,900.0,54261.0
1000004498,1237,1,,1,20250517,63839,2025-05-17 06:38:39,FULFILLED,ARS,56400.0,11844.0,900.0,69144.0
1000004499,293,2,4,4,20241226,13324,2024-12-26 01:33:24,FULFILLED,ARS,35910.0,7541.1,0.0,43451.1
1000004500,879,2,1,1,20240824,63038,2024-08-24 06:30:38,FULFILLED,ARS,12600.0,2646.0,0.0,15246.0
1000004501,246,1,,3,20240723,1733,2024-07-23 00:17:33,PAID,ARS,11400.0,2394.0,1200.0,14994.0
1000004502,1032,2,1,1,20250514,104958,2025-05-14 10:49:58,FULFILLED,ARS,31350.0,6583.5,0.0,37933.5
1000004503,1021,2,2,2,20240711,233805,2024-07-11 23:38:05,CANCELLED,ARS,56175.0,11796.75,0.0,67971.75
1000004504,1024,1,,1,20240407,112941,2024-04-07 11:29:41,PAID,ARS,63300.0,13293.0,1500.0,78093.0
1000004505,525,2,2,2,20250406,91734,2025-04-06 09:17:34,PAID,ARS,32400.0,6804.0,0.0,39204.0
1000004506,1080,1,,1,20240909,90316,2024-09-09 09:03:16,FULFILLED,ARS,81000.0,17010.0,0.0,98010.0
1000004507,610,2,4,4,20240605,113334,2024-06-05 11:33:34,FULFILLED,ARS,52272.0,10977.12,0.0,63249.12
1000004508,485,1,,1,20240918,123652,2024-09-18 12:36:52,PAID,ARS,45000.0,9450.0,1200.0,55650.0
1000004509,1034,1,,4,20240401,73333,2024-04-01 07:33:33,FULFILLED,ARS,14250.0,2992.5,900.0,18142.5
1000004510,61,2,1,1,20240615,13554,2024-06-15 01:35:54,PAID,ARS,49530.0,10401.3,0.0,59931.3
1000004511,801,2,1,1,20241008,181503,2024-10-08 18:15:03,FULFILLED,ARS,43968.0,9233.28,0.0,53201.28
1000004512,382,1,,2,20240606,82455,2024-06-06 08:24:55,FULFILLED,ARS,65280.0,13708.8,900.0,79888.8
1000004513,774,1,,1,20250827,95829,2025-08-27 09:58:29,FULFILLED,ARS,24000.0,5040.0,1200.0,30240.0
1000004514,634,2,1,1,20240331,120820,2024-03-31 12:08:20,CANCELLED,ARS,25872.0,5433.12,0.0,31305.12
1000004515,1029,1,,4,20250102,33934,2025-01-02 03:39:34,REFUNDED,ARS,42750.0,8977.5,900.0,52627.5
1000004516,1363,1,,1,20240106,52828,2024-01-06 05:28:28,CANCELLED,ARS,27000.0,5670.0,900.0,33570.0
1000004517,690,2,2,2,20240308,50707,2024-03-08 05:07:07,FULFILLED,ARS,30780.0,6463.8,0.0,37243.8
1000004518,178,1,,1,20240524,75131,2024-05-24 07:51:31,PAID,ARS,25650.0,5386.5,1200.0,32236.5
1000004519,811,2,1,1,20250827,83711,2025-08-27 08:37:11,REFUNDED,ARS,48600.0,10206.0,0.0,58806.0
1000004520,251,1,,2,20241218,150705,2024-12-18 15:07:05,FULFILLED,ARS,93555.0,19646.55,900.0,114101.55
1000004521,70,1,,2,20240914,54953,2024-09-14 05:49:53,PAID,ARS,12600.0,2646.0,0.0,15246.0
1000004522,1281,2,1,1,20250627,230451,2025-06-27 23:04:51,PAID,ARS,40500.0,8505.0,0.0,49005.0
1000004523,435,1,,2,20241217,5417,2024-12-17 00:54:17,FULFILLED,ARS,29160.0,6123.6,900.0,36183.6
1000004524,383,1,,2,20250523,92834,2025-05-23 09:28:34,FULFILLED,ARS,37620.0,7900.2,900.0,46420.2
1000004525,34,1,,1,20250123,64646,2025-01-23 06:46:46,FULFILLED,ARS,34800.0,7308.0,1200.0,43308.0
1000004526,217,2,2,2,20240229,223559,2024-02-29 22:35:59,CANCELLED,ARS,24000.0,5040.0,0.0,29040.0
1000004527,851,2,1,1,20240511,190326,2024-05-11 19:03:26,FULFILLED,ARS,23760.0,4989.6,0.0,28749.6
1000004528,1428,2,3,3,20240904,113203,2024-09-04 11:32:03,FULFILLED,ARS,11760.0,2469.6,0.0,14229.6
1000004529,1448,1,,1,20241029,42629,2024-10-29 04:26:29,FULFILLED,ARS,22734.0,4774.14,900.0,28408.14
1000004530,1383,2,1,1,20240409,83856,2024-04-09 08:38:56,FULFILLED,ARS,74808.0,15709.68,0.0,90517.68
1000004531,1497,2,1,1,20241020,71944,2024-10-20 07:19:44,FULFILLED,ARS,11760.0,2469.6,0.0,14229.6
1000004532,661,2,2,2,20250209,61429,2025-02-09 06:14:29,PAID,ARS,26400.0,5544.0,0.0,31944.0
1000004533,1165,1,,1,20240501,201412,2024-05-01 20:14:12,FULFILLED,ARS,15000.0,3150.0,1200.0,19350.0
1000004534,145,2,4,4,20241105,123740,2024-11-05 12:37:40,REFUNDED,ARS,32400.0,6804.0,0.0,39204.0
1000004535,961,1,,2,20240222,1357,2024-02-22 00:13:57,FULFILLED,ARS,32340.0,6791.4,900.0,40031.4
1000004536,960,1,,2,20250221,142915,2025-02-21 14:29:15,FULFILLED,ARS,29160.0,6123.6,1500.0,36783.6
1000004537,1270,2,4,4,20250305,184524,2025-03-05 18:45:24,FULFILLED,ARS,73755.0,15488.55,0.0,89243.55
1000004538,508,1,,1,20250627,52231,2025-06-27 05:22:31,FULFILLED,ARS,57780.0,12133.8,1500.0,71413.8
1000004539,1232,2,4,4,20250219,141441,2025-02-19 14:14:41,FULFILLED,ARS,43200.0,9072.0,0.0,52272.0
1000004540,1494,2,3,3,20240405,183100,2024-04-05 18:31:00,FULFILLED,ARS,37800.0,7938.0,0.0,45738.0
1000004541,422,2,1,1,20250107,150843,2025-01-07 15:08:43,PAID,ARS,30000.0,6300.0,0.0,36300.0
1000004542,1157,1,,1,20240527,204810,2024-05-27 20:48:10,CANCELLED,ARS,22800.0,4788.0,1500.0,29088.0
1000004543,154,1,,3,20240125,112507,2024-01-25 11:25:07,REFUNDED,ARS,32400.0,6804.0,1200.0,40404.0
1000004544,394,2,1,1,20250521,172607,2025-05-21 17:26:07,REFUNDED,ARS,10584.0,2222.64,0.0,12806.64
1000004545,394,2,1,1,20250215,24623,2025-02-15 02:46:23,FULFILLED,ARS,61200.0,12852.0,0.0,74052.0
1000004546,153,2,4,4,20250730,3128,2025-07-30 00:31:28,CANCELLED,ARS,44100.0,9261.0,0.0,53361.0
1000004547,1465,2,4,4,20250622,153127,2025-06-22 15:31:27,REFUNDED,ARS,11760.0,2469.6,0.0,14229.6
1000004548,461,2,4,4,20250912,204600,2025-09-12 20:46:00,FULFILLED,ARS,34200.0,7182.0,0.0,41382.0
1000004549,900,2,4,4,20241119,95812,2024-11-19 09:58:12,FULFILLED,ARS,10260.0,2154.6,0.0,12414.6
1000004550,852,1,,3,20250518,225043,2025-05-18 22:50:43,FULFILLED,ARS,12000.0,2520.0,900.0,15420.0
1000004551,1015,2,2,2,20240701,122522,2024-07-01 12:25:22,FULFILLED,ARS,63300.0,13293.0,0.0,76593.0
1000004552,1385,2,2,2,20250825,191621,2025-08-25 19:16:21,FULFILLED,ARS,58590.0,12303.9,0.0,70893.9
1000004553,1311,1,,4,20240319,153242,2024-03-19 15:32:42,PAID,ARS,76500.0,16065.0,1200.0,93765.0
1000004554,1034,1,,4,20241231,150549,2024-12-31 15:05:49,FULFILLED,ARS,27000.0,5670.0,900.0,33570.0
1000004555,384,1,,3,20250317,113831,2025-03-17 11:38:31,FULFILLED,ARS,57720.0,12121.2,0.0,69841.2
1000004556,744,1,,1,20250724,90404,2025-07-24 09:04:04,FULFILLED,ARS,55200.0,11592.0,900.0,67692.0
1000004557,932,2,4,4,20241010,120226,2024-10-10 12:02:26,FULFILLED,ARS,48720.0,10231.2,0.0,58951.2
1000004558,640,1,,2,20241204,70938,2024-12-04 07:09:38,FULFILLED,ARS,12000.0,2520.0,1200.0,15720.0
1000004559,930,2,2,2,20250727,203802,2025-07-27 20:38:02,FULFILLED,ARS,21600.0,4536.0,0.0,26136.0
1000004560,1164,1,,3,20250324,120335,2025-03-24 12:03:35,CANCELLED,ARS,81030.0,17016.3,1500.0,99546.3
1000004561,700,1,,3,20240523,10529,2024-05-23 01:05:29,FULFILLED,ARS,73950.0,15529.5,900.0,90379.5
1000004562,608,1,,1,20240326,20446,2024-03-26 02:04:46,FULFILLED,ARS,32400.0,6804.0,0.0,39204.0
1000004563,1076,1,,2,20250220,234328,2025-02-20 23:43:28,FULFILLED,ARS,14700.0,3087.0,1500.0,19287.0
1000004564,113,2,1,1,20250715,45917,2025-07-15 04:59:17,FULFILLED,ARS,30000.0,6300.0,0.0,36300.0
1000004565,883,1,,1,20240917,233944,2024-09-17 23:39:44,PAID,ARS,44100.0,9261.0,0.0,53361.0
1000004566,177,1,,1,20250219,111010,2025-02-19 11:10:10,FULFILLED,ARS,50085.0,10517.85,900.0,61502.85
1000004567,609,1,,1,20240909,234901,2024-09-09 23:49:01,PAID,ARS,25650.0,5386.5,1200.0,32236.5
1000004568,688,2,2,2,20240814,34931,2024-08-14 03:49:31,FULFILLED,ARS,74550.0,15655.5,0.0,90205.5
1000004569,438,1,,2,20250526,114423,2025-05-26 11:44:23,REFUNDED,ARS,27000.0,5670.0,1200.0,33870.0
